active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,inconsistent_updates,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,outer_priority_used,per_source_s,policy_cleared_channels,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
55,17,True,0,55,3,6,7,near_collinear_min__n16__negative,near_collinear_min,13,19,16,361,0.05457499999999982,16,0,0,,0,27,11,340,march150_22,[],20671.92219403498,0,0.0,False,389.3365273125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,100,0,0,16,stress,11,public_upper_bound_16,306,6229.384437,0.05461749999085441
53,24,True,0,53,10,12,12,near_collinear_min__n16__negative,near_collinear_min,6,18,16,364,0.047359999999997626,16,0,0,,0,27,11,344,march300_22,[],21831.949416331252,0,0.0,False,405.7743675,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,106,0,0,16,stress,11,public_upper_bound_16,320,6492.38988,0.04738708399236202
50,29,True,0,50,10,13,13,near_collinear_min__n16__negative,near_collinear_min,6,19,16,306,0.04048699999999883,16,0,0,,0,27,11,285,cooldown150_22,[],17478.213108799682,0,0.0,False,328.665163625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,50,45,0,16,stress,11,public_upper_bound_16,249,5258.642618,0.04049691598629579
42,12,True,0,42,8,10,5,near_collinear_min__n16__negative,near_collinear_min,8,18,16,307,0.04605800000000215,16,0,0,,0,27,11,287,first025_cd22,[],19330.99013882434,0,0.0,False,352.699876625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,60,31,0,16,stress,11,public_upper_bound_16,256,5643.198026,0.04609449999406934
51,12,True,0,51,9,11,6,near_collinear_min__n16__negative,near_collinear_min,7,18,16,314,0.049393000000009124,16,0,0,,0,27,11,294,quarter_cd22,[],17976.128635536516,0,0.0,False,337.8891078125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,58,28,0,16,stress,11,public_upper_bound_16,255,5406.225725,0.04940387496026233
88,28,True,0,88,7,9,14,near_collinear_min__n16__negative,near_collinear_min,9,18,16,354,0.05653600000000836,16,0,0,,0,28,10,334,quarter_prediction22,[],20130.277626470182,0,0.0,False,378.4409703125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,78,88,0,16,stress,12,public_upper_bound_16,273,6055.055525,0.05658383300760761
94,68,True,0,94,8,10,32,near_collinear_min__n16__negative,near_collinear_min,8,18,16,485,0.041742999999996755,16,0,0,,0,36,2,465,outer05_22,[],31328.75300844568,0,0.0,True,567.5469124375,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,101,0,0,16,stress,20,public_upper_bound_16,404,9080.750599,0.04182404204038903
69,39,True,0,69,7,9,18,near_collinear_min__n16__negative,near_collinear_min,9,18,16,395,0.040352999999996086,16,0,0,,0,36,2,375,outer_first025_22,[],28214.452285222258,0,0.0,True,495.243153125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,36,39,0,16,stress,20,public_upper_bound_16,320,7923.89045,0.04037274996517226
69,39,True,0,69,7,9,18,near_collinear_min__n16__negative,near_collinear_min,9,18,16,395,0.04063700000000381,16,0,0,,0,36,2,375,sparse_first025_22,[],28214.452285222258,0,0.0,True,495.243153125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,36,39,0,16,stress,20,public_upper_bound_16,320,7923.89045,0.04067958297673613
83,50,True,0,83,6,12,24,near_collinear_min__n16__negative,near_collinear_min,10,22,16,490,0.04421299999999917,16,0,0,,0,39,2,466,outer_first025_25,[],32793.83937637375,0,0.0,True,586.3604923125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,28,28,1,16,stress,23,public_upper_bound_16,395,9381.767877,0.04423408297589049
71,43,True,0,71,8,11,19,near_collinear_min__n16__negative,near_collinear_min,8,19,16,420,0.04776699999999323,16,0,0,,0,40,1,399,first025_cd25,[],32782.65248006265,0,0.0,False,560.595655625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,42,27,14,16,stress,24,public_upper_bound_16,329,8969.53049,0.04779320803936571
50,31,True,0,50,8,11,14,near_collinear_min__n16__spatial,near_collinear_min,8,19,16,400,0.04169900000000837,16,0,0,,0,36,,379,joint22,[],24004.46947627873,0,0.0,,445.7433681875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,71,,27,16,stress,20,public_upper_bound_16,347,7131.893891,0.04170175001490861
55,32,True,0,55,8,11,15,near_collinear_min__n16__spatial,near_collinear_min,8,19,16,349,0.03910600000000386,16,0,0,,0,27,11,328,fast22,[],17997.93049332508,0,0.0,,351.59913125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,88,,0,16,stress,11,public_upper_bound_16,297,5625.5861,0.03913137497147545
48,24,True,0,48,5,9,11,near_collinear_min__n16__spatial,near_collinear_min,11,20,16,327,0.037373999999999796,16,0,0,,0,27,11,305,probe05_22,[],17368.54523233795,0,0.0,False,335.2943153125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,72,0,0,16,stress,11,public_upper_bound_16,274,5364.709045,0.03744045802159235
46,18,True,0,46,2,7,8,near_collinear_min__n16__spatial,near_collinear_min,14,21,16,326,0.04165500000000577,16,0,0,,0,27,11,303,first025_22,[],18916.912040192736,0,0.0,False,353.7114005,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,72,0,0,16,stress,11,public_upper_bound_16,266,5659.382408,0.04167183401295915
60,16,True,0,60,3,12,7,near_collinear_min__n16__spatial,near_collinear_min,13,25,16,355,0.053398999999998864,16,0,0,,0,27,11,328,quarter22,[],17660.36153471065,0,0.0,False,347.75451875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,83,0,0,16,stress,11,public_upper_bound_16,285,5564.0723,0.05342141602886841
31,12,True,0,31,3,6,5,near_collinear_min__n16__spatial,near_collinear_min,13,19,16,290,0.036335999999991486,16,0,0,,0,27,11,269,third22,[],16547.192958307638,0,0.0,False,311.4649119375,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,53,0,0,16,stress,11,public_upper_bound_16,240,4983.438591,0.03636912495130673
39,9,True,0,39,4,9,2,near_collinear_min__n16__spatial,near_collinear_min,12,21,16,314,0.04148999999999603,16,0,0,,0,27,11,291,march150_22,[],19092.833919829664,0,0.0,False,351.7854239375,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,67,0,0,16,stress,11,public_upper_bound_16,260,5628.566783,0.04149916599271819
57,28,True,0,57,5,7,12,near_collinear_min__n16__spatial,near_collinear_min,11,18,16,352,0.04292800000000341,16,0,0,,0,27,11,332,march300_22,[],22158.69532749891,0,0.0,False,404.5461914375,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,90,0,0,16,stress,11,public_upper_bound_16,295,6472.739063,0.042945124965626746
48,24,True,0,48,5,9,11,near_collinear_min__n16__spatial,near_collinear_min,11,20,16,293,0.03591899999999271,16,0,0,,0,27,11,271,cooldown150_22,[],17368.54523233795,0,0.0,False,322.2318153125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,38,34,0,16,stress,11,public_upper_bound_16,235,5155.709045,0.03595849999692291
46,18,True,0,46,2,7,8,near_collinear_min__n16__spatial,near_collinear_min,14,21,16,304,0.04046900000000164,16,0,0,,0,27,11,281,first025_cd22,[],18916.912040192736,0,0.0,False,345.4614005,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,50,22,0,16,stress,11,public_upper_bound_16,244,5527.382408,0.04051829100353643
59,16,True,0,59,3,12,7,near_collinear_min__n16__spatial,near_collinear_min,13,25,16,320,0.050703999999996086,16,0,0,,0,27,11,293,quarter_cd22,[],17660.360988318407,0,0.0,False,334.379512,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,49,32,0,16,stress,11,public_upper_bound_16,246,5350.072192,0.05072175001259893
73,16,True,0,73,0,10,8,near_collinear_min__n16__spatial,near_collinear_min,16,26,16,329,0.049599000000000615,16,0,0,,0,28,10,301,quarter_prediction22,[],19230.362959937163,0,0.0,False,356.7545366875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,60,64,0,16,stress,12,public_upper_bound_16,247,5708.072587,0.04962716600857675
103,70,True,0,103,5,11,34,near_collinear_min__n16__spatial,near_collinear_min,11,22,16,528,0.04458199999999124,16,0,0,,0,36,2,504,outer05_22,[],32934.08646901895,0,0.0,True,603.113580875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,131,0,0,16,stress,20,public_upper_bound_16,445,9649.817294,0.04465987504227087
72,33,True,0,72,2,7,15,near_collinear_min__n16__spatial,near_collinear_min,14,21,16,411,0.04138400000000786,16,0,0,,0,36,2,388,outer_first025_22,[],30003.634490933302,0,0.0,True,522.920431,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,46,58,0,16,stress,20,public_upper_bound_16,331,8366.726896,0.04141649999655783
72,33,True,0,72,2,7,15,near_collinear_min__n16__spatial,near_collinear_min,14,21,16,411,0.04073200000000554,16,0,0,,0,36,2,388,sparse_first025_22,[],30003.634490933302,0,0.0,True,522.920431,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,46,58,0,16,stress,20,public_upper_bound_16,331,8366.726896,0.04077141702873632
72,36,True,0,72,3,10,18,near_collinear_min__n16__spatial,near_collinear_min,13,23,16,458,0.04270200000000557,16,0,0,,0,39,2,433,outer_first025_25,[],30238.5486683769,0,0.0,True,542.9193585625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,21,22,1,16,stress,23,public_upper_bound_16,373,8686.709737,0.04275437496835366
51,18,True,0,51,1,6,9,near_collinear_min__n16__spatial,near_collinear_min,15,21,16,320,0.041335000000003674,16,0,0,,0,31,10,297,first025_cd25,[],23089.763147261972,0,0.0,False,403.37203925,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,29,18,9,16,stress,15,public_upper_bound_16,256,6453.952628,0.04134241596329957
55,42,True,0,55,4,8,20,unknown_count_late__n10__positive,unknown_count_late,6,14,10,393,0.02911299999999528,10,0,0,,0,32,,377,joint22,[],25445.96763140199,0,0.0,,736.2193524,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,58,,1,10,stress,22,full_coverage_and_all_discovered_cleared,326,7362.193524,0.029118040984030813
55,42,True,0,55,4,8,20,unknown_count_late__n10__positive,unknown_count_late,6,14,10,393,0.029219000000011874,10,0,0,,0,32,0,377,fast22,[],25445.96763140199,0,0.0,,736.2193524,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,58,,1,10,stress,22,full_coverage_and_all_discovered_cleared,326,7362.193524,0.02923208399442956
55,42,True,0,55,4,8,20,unknown_count_late__n10__positive,unknown_count_late,6,14,10,393,0.029807000000005246,10,0,0,,0,32,0,377,probe05_22,[],25445.967631401996,0,0.0,False,736.2193524,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,58,0,1,10,stress,22,full_coverage_and_all_discovered_cleared,326,7362.193524,0.029814833018463105
41,26,True,0,41,2,4,12,unknown_count_late__n10__positive,unknown_count_late,8,12,10,360,0.029006000000009635,10,0,0,,0,32,0,346,first025_22,[],24608.54334220558,0,0.0,False,700.8708667,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,41,0,1,10,stress,22,full_coverage_and_all_discovered_cleared,301,7008.708667,0.029017374967224896
32,13,True,0,32,4,4,6,unknown_count_late__n10__positive,unknown_count_late,6,10,10,349,0.029998000000006186,10,0,0,,0,32,0,337,quarter22,[],22740.428552159712,0,0.0,False,658.2085707,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,41,0,1,10,stress,22,full_coverage_and_all_discovered_cleared,299,6582.085707,0.030018708028364927
32,16,True,0,32,2,3,7,unknown_count_late__n10__positive,unknown_count_late,8,11,10,341,0.026927999999998065,10,0,0,,0,32,0,328,third22,[],23892.02705102277,0,0.0,False,675.8405405000001,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,32,0,1,10,stress,22,full_coverage_and_all_discovered_cleared,287,6758.405405,0.02693858405109495
40,22,True,0,40,2,3,9,unknown_count_late__n10__positive,unknown_count_late,8,11,10,372,0.030478000000002226,10,0,0,,0,32,0,359,march150_22,[],23832.674755649343,0,0.0,False,693.6534945000001,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,55,0,1,10,stress,22,full_coverage_and_all_discovered_cleared,322,6936.534945,0.030506249982863665
39,24,True,0,39,5,7,11,unknown_count_late__n10__positive,unknown_count_late,5,12,10,368,0.029619000000010942,10,0,0,,0,32,0,354,march300_22,[],24390.21086692589,0,0.0,False,702.1042171,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,51,0,1,10,stress,22,full_coverage_and_all_discovered_cleared,317,7021.042171,0.029710416973102838
55,42,True,0,55,4,8,20,unknown_count_late__n10__positive,unknown_count_late,6,14,10,352,0.027797000000006733,10,0,0,,0,32,0,336,cooldown150_22,[],25445.967631401996,0,0.0,False,711.0193524,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,17,42,1,10,stress,22,full_coverage_and_all_discovered_cleared,279,7110.193524,0.02779716602526605
45,26,True,0,45,3,5,12,unknown_count_late__n10__positive,unknown_count_late,7,12,10,343,0.031415999999993005,10,0,0,,0,32,0,329,first025_cd22,[],26245.803369794572,0,0.0,False,723.3160669,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,20,26,1,10,stress,22,full_coverage_and_all_discovered_cleared,283,7233.160669,0.03146412502974272
32,13,True,0,32,4,4,6,unknown_count_late__n10__positive,unknown_count_late,6,10,10,321,0.02954099999999471,10,0,0,,0,32,0,309,quarter_cd22,[],22740.428552159712,0,0.0,False,641.2085707,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,13,28,1,10,stress,22,full_coverage_and_all_discovered_cleared,269,6412.085707,0.02956087503116578
40,6,True,0,40,7,9,3,unknown_count_late__n10__positive,unknown_count_late,3,12,10,327,0.035290000000003374,10,0,0,,0,32,0,313,quarter_prediction22,[],23195.216627228026,0,0.0,False,653.0043326,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,9,39,0,10,stress,22,full_coverage_and_all_discovered_cleared,270,6530.043326,0.03532879101112485
50,30,True,0,50,4,8,14,unknown_count_late__n10__positive,unknown_count_late,6,14,10,485,0.03176100000000304,10,0,0,,0,32,0,469,outer05_22,[],26767.42473924453,0,0.0,True,818.0484944,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,43,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,420,8180.484944,0.0318401669501327
48,27,True,0,48,5,7,13,unknown_count_late__n10__positive,unknown_count_late,5,12,10,452,0.031278999999997836,10,0,0,,0,32,0,438,outer_first025_22,[],27677.411488658858,0,0.0,True,817.0482291999999,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,14,33,0,10,stress,22,full_coverage_and_all_discovered_cleared,389,8170.482292,0.03127937501994893
48,27,True,0,48,5,7,13,unknown_count_late__n10__positive,unknown_count_late,5,12,10,452,0.031582999999997696,10,0,0,,0,32,0,438,sparse_first025_22,[],27677.411488658858,0,0.0,True,817.0482291999999,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,14,33,0,10,stress,22,full_coverage_and_all_discovered_cleared,389,8170.482292,0.03158345801057294
55,36,True,0,55,3,7,16,unknown_count_late__n10__positive,unknown_count_late,7,14,10,528,0.03417900000000884,10,0,0,,0,35,0,512,outer_first025_25,[],29685.721161432914,0,0.0,True,901.4144227,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,19,48,0,10,stress,25,full_coverage_and_all_discovered_cleared,455,9014.144227,0.03422770800534636
63,41,True,0,63,3,8,18,unknown_count_late__n10__positive,unknown_count_late,7,15,10,401,0.03535599999999306,10,0,0,,0,35,0,384,first025_cd25,[],29763.48023712205,0,0.0,False,825.7696043,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,21,50,0,10,stress,25,full_coverage_and_all_discovered_cleared,320,8257.696043,0.035452666983474046
44,28,True,0,44,2,7,13,unknown_count_late__n10__negative,unknown_count_late,8,15,10,361,0.028025999999996998,10,0,0,,0,32,,344,joint22,[],24348.83264198638,0,0.0,,695.1766524,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,36,,1,10,stress,22,full_coverage_and_all_discovered_cleared,297,6951.766524,0.02805612504016608
44,28,True,0,44,2,7,13,unknown_count_late__n10__negative,unknown_count_late,8,15,10,361,0.028087999999996782,10,0,0,,0,32,0,344,fast22,[],24348.83264198638,0,0.0,,695.1766524,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,36,,1,10,stress,22,full_coverage_and_all_discovered_cleared,297,6951.766524,0.02808820898644626
42,26,True,0,42,3,8,12,unknown_count_late__n10__negative,unknown_count_late,7,15,10,353,0.028094000000010055,10,0,0,,0,32,0,336,probe05_22,[],24229.668779390566,0,0.0,False,687.5933753,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,30,0,1,10,stress,22,full_coverage_and_all_discovered_cleared,285,6875.933753,0.028117167006712407
39,18,True,0,39,2,7,8,unknown_count_late__n10__negative,unknown_count_late,8,15,10,354,0.031779000000000224,10,0,0,,0,32,0,337,first025_22,[],24633.701129923444,0,0.0,False,696.7740222,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,34,0,1,10,stress,22,full_coverage_and_all_discovered_cleared,291,6967.740222,0.03179512498900294
41,15,True,0,41,3,6,7,unknown_count_late__n10__negative,unknown_count_late,7,13,10,374,0.035307000000003086,10,0,0,,0,32,0,359,quarter22,[],23423.263525796785,0,0.0,False,685.5652701,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,54,0,1,10,stress,22,full_coverage_and_all_discovered_cleared,317,6855.652701,0.035332375031430274
39,20,True,0,39,3,6,10,unknown_count_late__n10__negative,unknown_count_late,7,13,10,355,0.02867700000000184,10,0,0,,0,32,0,340,third22,[],25266.72810278766,0,0.0,False,711.0345615,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,37,0,1,10,stress,22,full_coverage_and_all_discovered_cleared,298,7110.345615,0.028676374990027398
42,20,True,0,42,2,4,9,unknown_count_late__n10__negative,unknown_count_late,8,12,10,368,0.03292899999999577,10,0,0,,0,32,0,354,march150_22,[],24011.87076789762,0,0.0,False,693.6374149000001,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,48,0,1,10,stress,22,full_coverage_and_all_discovered_cleared,308,6936.374149,0.03294958302285522
51,32,True,0,51,4,6,15,unknown_count_late__n10__negative,unknown_count_late,6,12,10,369,0.030396999999993568,10,0,0,,0,32,0,355,march300_22,[],26180.087187979596,0,0.0,False,737.3017434999999,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,40,0,1,10,stress,22,full_coverage_and_all_discovered_cleared,306,7373.017435,0.03048591600963846
42,26,True,0,42,3,8,12,unknown_count_late__n10__negative,unknown_count_late,7,15,10,333,0.02715499999999338,10,0,0,,0,32,0,316,cooldown150_22,[],24229.668779390566,0,0.0,False,675.8933753,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,10,21,1,10,stress,22,full_coverage_and_all_discovered_cleared,268,6758.933753,0.027227708022110164
39,18,True,0,39,2,7,8,unknown_count_late__n10__negative,unknown_count_late,8,15,10,336,0.03069900000001269,10,0,0,,0,32,0,319,first025_cd22,[],24633.701129923444,0,0.0,False,686.1740222000001,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,16,18,1,10,stress,22,full_coverage_and_all_discovered_cleared,275,6861.740222,0.030732415965758264
41,15,True,0,41,3,6,7,unknown_count_late__n10__negative,unknown_count_late,7,13,10,340,0.03361599999999498,10,0,0,,0,32,0,325,quarter_cd22,[],23423.263525796785,0,0.0,False,664.7652701,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,20,34,1,10,stress,22,full_coverage_and_all_discovered_cleared,279,6647.652701,0.03365350002422929
53,24,True,0,53,4,5,11,unknown_count_late__n10__negative,unknown_count_late,6,11,10,345,0.03387100000000487,10,0,0,,0,32,0,332,quarter_prediction22,[],24373.00303543611,0,0.0,False,686.3600607999999,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,15,42,0,10,stress,22,full_coverage_and_all_discovered_cleared,276,6863.600608,0.03389645798597485
50,33,True,0,50,1,3,15,unknown_count_late__n10__negative,unknown_count_late,9,12,10,491,0.03542099999999948,10,0,0,,0,32,0,477,outer05_22,[],27115.512655842773,0,0.0,True,829.210253,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,51,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,428,8292.10253,0.03554108302341774
56,33,True,0,56,0,5,15,unknown_count_late__n10__negative,unknown_count_late,10,15,10,464,0.03058800000000872,10,0,0,,0,32,0,447,outer_first025_22,[],29641.03510740839,0,0.0,True,862.2207023000001,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,15,42,0,10,stress,22,full_coverage_and_all_discovered_cleared,394,8622.207023,0.030693084001541138
56,33,True,0,56,0,5,15,unknown_count_late__n10__negative,unknown_count_late,10,15,10,464,0.030619000000001506,10,0,0,,0,32,0,447,sparse_first025_22,[],29641.03510740839,0,0.0,True,862.2207023000001,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,15,42,0,10,stress,22,full_coverage_and_all_discovered_cleared,394,8622.207023,0.030652833986096084
44,28,True,0,44,2,6,12,unknown_count_late__n10__negative,unknown_count_late,8,14,10,517,0.029809000000000196,10,0,0,,0,35,0,501,outer_first025_25,[],29510.145438037536,0,0.0,True,892.3029088999999,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,19,32,0,10,stress,25,full_coverage_and_all_discovered_cleared,454,8923.029089,0.029820291965734214
47,29,True,0,47,1,5,12,unknown_count_late__n10__negative,unknown_count_late,9,14,10,390,0.029245000000003074,10,0,0,,0,35,0,374,first025_cd25,[],30994.07996474152,0,0.0,False,845.2815992,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,13,36,0,10,stress,25,full_coverage_and_all_discovered_cleared,322,8452.815992,0.0292607499868609
43,27,True,0,43,2,7,13,unknown_count_late__n10__spatial,unknown_count_late,8,15,10,358,0.029829000000006545,10,0,0,,0,32,,341,joint22,[],24690.971844662105,0,0.0,,700.2194368,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,156,34,,1,10,stress,22,full_coverage_and_all_discovered_cleared,294,7002.194368,0.029883541050367057
43,27,True,0,43,2,7,13,unknown_count_late__n10__spatial,unknown_count_late,8,15,10,358,0.029424999999989154,10,0,0,,0,32,0,341,fast22,[],24690.971844662105,0,0.0,,700.2194368,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,156,34,,1,10,stress,22,full_coverage_and_all_discovered_cleared,294,7002.194368,0.02944104204652831
