active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,coverage_full_survey_points,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,inconsistent_updates,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,problem,replaced_stations,replacement_measurements,replacement_proposals,replacement_surveys,seed,shared_known_measurements,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
15,4,True,0,15,1,4,2,clustered__adversarial-spatial__70,clustered__adversarial-spatial,9,13,10,367,,0.031742999999998744,10,0,0,,0,32,,352,static_task22,[],21882.82668015756,0,0.0,652.2565334,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,,,,,70,7,39,10,ordinary,22,full_coverage_and_all_discovered_cleared,327,6522.565334,0.03175100003136322
11,0,True,0,11,1,4,0,clustered__adversarial-spatial__70,clustered__adversarial-spatial,9,13,10,389,25,0.07649599999999879,10,0,0,,0,35,0,374,replace25,[],21087.922034354466,0,0.0,649.4584408,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,0,0,10,0,70,8,41,10,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,348,6494.584408,0.07658879202790558
17,5,True,0,17,2,6,2,clustered__adversarial-spatial__70,clustered__adversarial-spatial,8,14,10,353,25,0.06744199999999978,10,0,0,,0,0,0,337,replace25_nearest,[],23000.10189706887,0,0.0,665.1020381000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,0,0,10,0,70,11,19,10,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,304,6651.020381,0.06756620900705457
15,4,True,0,15,1,4,2,clustered__adversarial-spatial__70,clustered__adversarial-spatial,9,13,10,367,22,0.06826200000000426,10,0,0,,0,32,0,352,replace22,[],21882.82668015756,0,0.0,652.2565334,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,0,0,10,0,70,7,39,10,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,327,6522.565334,0.0683520829770714
25,10,True,0,25,2,4,5,clustered__adversarial-spatial__70,clustered__adversarial-spatial,8,12,10,341,22,0.06508399999999881,10,0,0,,0,0,0,327,replace22_nearest,[],25284.272325807662,0,0.0,704.1854465,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,0,0,10,0,70,7,3,10,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,294,7041.854465,0.06516883295262232
16,4,True,0,16,2,4,2,clustered__adversarial-spatial__70,clustered__adversarial-spatial,8,12,10,375,22,0.06683599999999501,10,0,0,,0,32,0,361,replace22_noshare,[],21859.76965665134,0,0.0,656.6953929,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,0,0,10,0,70,0,24,10,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,334,6566.953929,0.06691866699839011
0,0,True,,,,,,clustered__adversarial-spatial__71,clustered__adversarial-spatial,12,12,12,311,,0.02539499999999606,12,,,,0,,,297,baseline_conservative25,[],26667.69722558949,0,0.0,595.9616205,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,,,,,71,,,12,ordinary,25,full_coverage_and_all_discovered_cleared,273,7151.539446,0.025417416996788234
19,12,True,0,19,2,4,6,clustered__adversarial-spatial__71,clustered__adversarial-spatial,10,14,12,328,,0.030720999999999776,12,0,0,,0,37,,312,baseline_task25,[],21985.740459537934,0,0.0,525.2623410833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,,,,,71,21,22,12,ordinary,25,full_coverage_and_all_discovered_cleared,280,6303.148093,0.030734792002476752
15,3,True,0,15,0,4,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,12,16,12,285,,0.03516000000000474,12,0,0,,0,34,,267,static_task22,[],21008.73729376281,0,0.0,487.56228783333336,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,,,,,71,22,15,12,ordinary,22,full_coverage_and_all_discovered_cleared,242,5850.747454,0.035169165988918394
19,12,True,0,19,2,4,6,clustered__adversarial-spatial__71,clustered__adversarial-spatial,10,14,12,328,25,0.07676400000000427,12,0,0,,0,37,0,312,replace25,[],21985.740459537934,0,0.0,525.2623410833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,0,0,12,0,71,21,22,12,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,280,6303.148093,0.07697320799343288
25,16,True,0,25,3,5,8,clustered__adversarial-spatial__71,clustered__adversarial-spatial,9,14,12,330,25,0.07329299999999961,12,0,0,,0,0,0,314,replace25_nearest,[],22513.49775884051,0,0.0,534.47496275,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,0,0,12,0,71,23,16,12,ordinary,25,continuous_replacement_coverage_and_all_discovered_cleared,275,6413.699553,0.07335691602202132
15,3,True,0,15,0,4,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,12,16,12,285,22,0.07826200000000227,12,0,0,,0,34,0,267,replace22,[],21008.73729376281,0,0.0,487.56228783333336,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,0,0,12,0,71,22,15,12,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,242,5850.747454,0.07839458400849253
23,15,True,0,23,1,3,7,clustered__adversarial-spatial__71,clustered__adversarial-spatial,11,14,12,272,22,0.0657239999999959,12,0,0,,0,0,0,256,replace22_nearest,[],22788.138974294186,0,0.0,510.4689825,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,0,0,12,0,71,24,1,12,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,222,6125.62779,0.0657887079869397
18,2,True,0,18,3,6,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,9,15,12,280,22,0.07495100000000576,12,0,0,,0,34,0,263,replace22_noshare,[],21710.7589186227,0,0.0,496.34598166666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,0,0,12,0,71,0,0,12,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,230,5956.15178,0.07510366599308327
0,0,True,,,,,,boundary_outward_min__n10__positive,boundary_outward_min,1,30,10,519,,0.020488000000000284,10,,,,0,,,487,baseline_conservative25,[],44734.22600223122,20,19.105622239889488,1195.3845199,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,,,,,142,,,10,stress,25,full_coverage_and_all_discovered_cleared,462,11953.845199,0.020487792033236474
76,66,True,0,76,4,9,32,boundary_outward_min__n10__positive,boundary_outward_min,6,15,10,503,,0.028649999999998954,10,0,0,,0,35,,486,baseline_task25,[],30649.39505083877,0,0.0,902.9879008,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,,,,,142,6,0,10,stress,25,full_coverage_and_all_discovered_cleared,405,9029.879008,0.02869099995587021
81,69,True,0,81,3,8,34,boundary_outward_min__n10__positive,boundary_outward_min,7,15,10,456,,0.029946999999999946,10,0,0,,0,32,,439,static_task22,[],30075.54316923787,0,0.0,863.0108629,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,,,,,142,4,0,10,stress,22,full_coverage_and_all_discovered_cleared,355,8630.108629,0.029998667014297098
76,66,True,0,76,4,9,32,boundary_outward_min__n10__positive,boundary_outward_min,6,15,10,503,25,0.06451599999999758,10,0,0,,0,35,0,486,replace25,[],30649.39505083877,0,0.0,902.9879008,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,9,0,142,6,0,10,stress,25,continuous_replacement_coverage_and_all_discovered_cleared,405,9029.879008,0.06459445803193375
76,66,True,0,76,4,9,32,boundary_outward_min__n10__positive,boundary_outward_min,6,15,10,503,25,0.06178299999999837,10,0,0,,0,0,0,486,replace25_nearest,[],30649.39505083877,0,0.0,902.9879008,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,9,0,142,6,0,10,stress,25,continuous_replacement_coverage_and_all_discovered_cleared,405,9029.879008,0.061815000022761524
81,69,True,0,81,3,8,34,boundary_outward_min__n10__positive,boundary_outward_min,7,15,10,456,22,0.06365300000000218,10,0,0,,0,32,0,439,replace22,[],30075.54316923787,0,0.0,863.0108629,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,9,0,142,4,0,10,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,355,8630.108629,0.06378437503008172
81,69,True,0,81,3,8,34,boundary_outward_min__n10__positive,boundary_outward_min,7,15,10,438,22,0.06070899999999568,10,0,0,,0,0,0,421,replace22_nearest,[],29404.445787569108,0,0.0,838.8889151999999,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,10,0,142,0,0,10,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,338,8388.889152,0.0607627080171369
81,69,True,0,81,3,8,34,boundary_outward_min__n10__positive,boundary_outward_min,7,15,10,452,22,0.06175799999999754,10,0,0,,0,32,0,435,replace22_noshare,[],30075.54316923787,0,0.0,860.6108629,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,9,0,142,0,0,10,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,351,8606.108629,0.061909915995784104
0,0,True,,,,,,boundary_outward_min__n10__negative,boundary_outward_min,1,22,10,512,,0.020586000000001548,10,,,,0,,,488,baseline_conservative25,[],43752.645836645934,12,19.101796769158238,1173.9529164,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,,,,,143,,,10,stress,25,full_coverage_and_all_discovered_cleared,463,11739.529164,0.02058533299714327
72,64,True,0,72,3,8,32,boundary_outward_min__n10__negative,boundary_outward_min,7,15,10,495,,0.027155000000000484,10,0,0,,0,35,,478,baseline_task25,[],30428.64654890642,0,0.0,893.7729313,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,,,,,143,2,0,10,stress,25,full_coverage_and_all_discovered_cleared,397,8937.729313,0.02718429098604247
79,71,True,0,79,4,7,34,boundary_outward_min__n10__negative,boundary_outward_min,6,13,10,461,,0.027378999999996267,10,0,0,,0,32,,446,static_task22,[],29953.369895619977,0,0.0,865.0673985,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,,,,,143,12,0,10,stress,22,full_coverage_and_all_discovered_cleared,371,8650.673985,0.027395040960982442
72,64,True,0,72,3,8,32,boundary_outward_min__n10__negative,boundary_outward_min,7,15,10,495,25,0.06393300000000579,10,0,0,,0,35,0,478,replace25,[],30428.64654890642,0,0.0,893.7729313,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,9,0,143,2,0,10,stress,25,continuous_replacement_coverage_and_all_discovered_cleared,397,8937.729313,0.06402483297279105
72,64,True,0,72,3,8,32,boundary_outward_min__n10__negative,boundary_outward_min,7,15,10,495,25,0.05942799999999693,10,0,0,,0,0,0,478,replace25_nearest,[],30428.64654890642,0,0.0,893.7729313,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,9,0,143,2,0,10,stress,25,continuous_replacement_coverage_and_all_discovered_cleared,397,8937.729313,0.05949049995979294
79,71,True,0,79,4,7,34,boundary_outward_min__n10__negative,boundary_outward_min,6,13,10,461,22,0.06187500000000057,10,0,0,,0,32,0,446,replace22,[],29953.369895619977,0,0.0,865.0673985,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,9,0,143,12,0,10,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,371,8650.673985,0.06201499997405335
79,71,True,0,79,4,7,34,boundary_outward_min__n10__negative,boundary_outward_min,6,13,10,434,22,0.05888699999999858,10,0,0,,0,0,0,419,replace22_nearest,[],29126.290331159675,0,0.0,831.7258073999999,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,10,0,143,0,0,10,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,338,8317.258074,0.05896187498001382
79,71,True,0,79,4,7,34,boundary_outward_min__n10__negative,boundary_outward_min,6,13,10,449,22,0.059677000000000646,10,0,0,,0,32,0,434,replace22_noshare,[],29953.369895619977,0,0.0,857.0673985,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,9,0,143,0,0,10,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,351,8570.673985,0.05979679198935628
0,0,True,,,,,,boundary_outward_min__n10__spatial,boundary_outward_min,1,22,10,511,,0.020611999999999853,10,,,,0,,,487,baseline_conservative25,[],44343.75043196948,12,19.105622239889488,1185.1750084,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,,,,,144,,,10,stress,25,full_coverage_and_all_discovered_cleared,462,11851.750084,0.020787374989595264
68,62,True,0,68,4,7,31,boundary_outward_min__n10__spatial,boundary_outward_min,6,13,10,489,,0.026234999999999786,10,0,0,,0,35,,474,baseline_task25,[],30512.73636874077,0,0.0,892.8547272,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,,,,,144,2,0,10,stress,25,full_coverage_and_all_discovered_cleared,397,8928.547272,0.026247959001921117
77,66,True,0,77,3,6,32,boundary_outward_min__n10__spatial,boundary_outward_min,7,13,10,450,,0.028790999999998235,10,0,0,,0,32,,435,static_task22,[],29884.842445176062,0,0.0,856.5968488000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,,,,,144,4,0,10,stress,22,full_coverage_and_all_discovered_cleared,355,8565.968488,0.028801415988709778
68,62,True,0,68,4,7,31,boundary_outward_min__n10__spatial,boundary_outward_min,6,13,10,489,25,0.061942999999999415,10,0,0,,0,35,0,474,replace25,[],30512.73636874077,0,0.0,892.8547272,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,9,0,144,2,0,10,stress,25,continuous_replacement_coverage_and_all_discovered_cleared,397,8928.547272,0.06210974999703467
68,62,True,0,68,4,7,31,boundary_outward_min__n10__spatial,boundary_outward_min,6,13,10,489,25,0.06045500000000459,10,0,0,,0,0,0,474,replace25_nearest,[],30512.73636874077,0,0.0,892.8547272,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,9,0,144,2,0,10,stress,25,continuous_replacement_coverage_and_all_discovered_cleared,397,8928.547272,0.060527083987835795
77,66,True,0,77,3,6,32,boundary_outward_min__n10__spatial,boundary_outward_min,7,13,10,450,22,0.06195799999999707,10,0,0,,0,32,0,435,replace22,[],29884.842445176062,0,0.0,856.5968488000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,9,0,144,4,0,10,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,355,8565.968488,0.06209504202706739
77,66,True,0,77,3,6,32,boundary_outward_min__n10__spatial,boundary_outward_min,7,13,10,432,22,0.062414999999994336,10,0,0,,0,0,0,417,replace22_nearest,[],29213.745063507296,0,0.0,832.4749011,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,10,0,144,0,0,10,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,338,8324.749011,0.06250854203244671
77,66,True,0,77,3,6,32,boundary_outward_min__n10__spatial,boundary_outward_min,7,13,10,446,22,0.06659599999999699,10,0,0,,0,32,0,431,replace22_noshare,[],29884.842445176062,0,0.0,854.1968488,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",4,0,0,9,0,144,0,0,10,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,351,8541.968488,0.06670224998379126
0,0,True,,,,,,boundary_outward_min__n16__positive,boundary_outward_min,1,87,16,576,,0.025719000000002268,16,,,,0,,,487,baseline_conservative25,[],58373.843093901836,71,13.43764843217504,929.048037625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,,,,,145,,,16,stress,25,full_coverage_and_all_discovered_cleared,462,14864.768602,0.02579662500647828
25,5,True,0,25,0,1,0,boundary_outward_min__n16__positive,boundary_outward_min,16,17,16,399,,0.030872999999999706,16,0,0,,0,41,,380,baseline_task25,[],25052.10304362745,0,0.0,459.5887878125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,,,,,145,0,0,16,stress,25,public_upper_bound_16,360,7353.420605,0.030892582959495485
121,109,True,0,121,11,14,54,boundary_outward_min__n16__positive,boundary_outward_min,5,19,16,456,,0.034874999999999545,16,0,0,,0,37,,435,static_task22,[],32830.5731432041,0,0.0,573.0071643125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,,,,,145,29,0,16,stress,21,public_upper_bound_16,338,9168.114629,0.03489683294901624
25,5,True,0,25,0,1,0,boundary_outward_min__n16__positive,boundary_outward_min,16,17,16,399,25,0.08580300000000562,16,0,0,,0,41,0,380,replace25,[],25052.10304362745,0,0.0,459.5887878125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,145,0,0,16,stress,25,public_upper_bound_16,360,7353.420605,0.08601629198528826
25,5,True,0,25,0,1,0,boundary_outward_min__n16__positive,boundary_outward_min,16,17,16,399,25,0.08055999999999841,16,0,0,,0,0,0,380,replace25_nearest,[],25052.10304362745,0,0.0,459.5887878125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,145,0,0,16,stress,25,public_upper_bound_16,360,7353.420605,0.08068083401303738
121,109,True,0,121,11,14,54,boundary_outward_min__n16__positive,boundary_outward_min,5,19,16,456,21,0.08541699999999963,16,0,0,,0,37,1,435,replace22,[],32830.5731432041,0,0.0,573.0071643125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,145,29,0,16,stress,21,public_upper_bound_16,338,9168.114629,0.08556195796700194
121,109,True,0,121,11,14,54,boundary_outward_min__n16__positive,boundary_outward_min,5,19,16,430,22,0.07905399999999929,16,0,0,,0,0,0,409,replace22_nearest,[],35586.79165755576,0,0.0,596.7723959375,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,145,2,0,16,stress,22,public_upper_bound_16,297,9548.358335,0.07918595802038908
121,109,True,0,121,11,14,54,boundary_outward_min__n16__positive,boundary_outward_min,5,19,16,427,21,0.08185599999999482,16,0,0,,0,37,1,406,replace22_noshare,[],32830.5731432041,0,0.0,561.0696643125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,145,0,0,16,stress,21,public_upper_bound_16,292,8977.114629,0.08191287500085309
0,0,True,,,,,,boundary_outward_min__n16__negative,boundary_outward_min,1,124,16,614,,0.028345999999999094,16,,,,0,,,488,baseline_conservative25,[],60467.067732697236,108,17.02926724626238,962.52584375,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,,,,,146,,,16,stress,25,full_coverage_and_all_discovered_cleared,463,15400.4135,0.028402124997228384
85,65,True,0,85,15,16,30,boundary_outward_min__n16__negative,boundary_outward_min,1,17,16,459,,0.035926000000003455,16,0,0,,0,41,,440,baseline_task25,[],28787.699796257617,0,0.0,525.033746625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,,,,,146,0,0,16,stress,25,public_upper_bound_16,360,8400.539946,0.03598662500735372
122,108,True,0,122,6,15,52,boundary_outward_min__n16__negative,boundary_outward_min,10,25,16,457,,0.035457999999998435,16,0,0,,0,38,,430,static_task22,[],36325.10831179667,0,0.0,615.126354,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,,,,,146,12,0,16,stress,22,public_upper_bound_16,320,9842.021664,0.035477957979310304
85,65,True,0,85,15,16,30,boundary_outward_min__n16__negative,boundary_outward_min,1,17,16,459,25,0.09231900000000337,16,0,0,,0,41,0,440,replace25,[],28787.699796257617,0,0.0,525.033746625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,146,0,0,16,stress,25,public_upper_bound_16,360,8400.539946,0.0924689169623889
85,65,True,0,85,15,16,30,boundary_outward_min__n16__negative,boundary_outward_min,1,17,16,459,25,0.0860749999999939,16,0,0,,0,0,0,440,replace25_nearest,[],28787.699796257617,0,0.0,525.033746625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,146,0,0,16,stress,25,public_upper_bound_16,360,8400.539946,0.08613604196580127
122,108,True,0,122,6,15,52,boundary_outward_min__n16__negative,boundary_outward_min,10,25,16,457,22,0.08640700000000123,16,0,0,,0,38,0,430,replace22,[],36325.10831179667,0,0.0,615.126354,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,146,12,0,16,stress,22,public_upper_bound_16,320,9842.021664,0.08655470900703222
122,108,True,0,122,6,15,52,boundary_outward_min__n16__negative,boundary_outward_min,10,25,16,446,22,0.08263399999999876,16,0,0,,0,0,0,419,replace22_nearest,[],36635.997433995275,0,0.0,614.574968125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,146,3,0,16,stress,22,public_upper_bound_16,304,9833.19949,0.08274879195960239
122,108,True,0,122,6,15,52,boundary_outward_min__n16__negative,boundary_outward_min,10,25,16,445,22,0.08513299999999902,16,0,0,,0,38,0,418,replace22_noshare,[],36325.10831179667,0,0.0,610.376354,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,146,0,0,16,stress,22,public_upper_bound_16,304,9766.021664,0.08524658397072926
0,0,True,,,,,,boundary_outward_min__n16__spatial,boundary_outward_min,1,87,16,576,,0.026581000000000188,16,,,,0,,,487,baseline_conservative25,[],59258.867473572005,71,17.029267246262272,940.1108420625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,,,,,147,,,16,stress,25,full_coverage_and_all_discovered_cleared,462,15041.773473,0.026613958994857967
55,35,True,0,55,7,8,14,boundary_outward_min__n16__spatial,boundary_outward_min,9,17,16,429,,0.033278999999993175,16,0,0,,0,41,,410,baseline_task25,[],27003.776652964934,0,0.0,493.3597075,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,,,,,147,0,0,16,stress,25,public_upper_bound_16,360,7893.75532,0.033343875024002045
126,115,True,0,126,9,15,56,boundary_outward_min__n16__spatial,boundary_outward_min,7,22,16,471,,0.03951500000000152,16,0,0,,0,38,,447,static_task22,[],36655.304258753706,0,0.0,625.25380325,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,,,,,147,24,0,16,stress,22,public_upper_bound_16,340,10004.060852,0.04038095899159089
55,35,True,0,55,7,8,14,boundary_outward_min__n16__spatial,boundary_outward_min,9,17,16,429,25,0.08665599999999785,16,0,0,,0,41,0,410,replace25,[],27003.776652964934,0,0.0,493.3597075,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,147,0,0,16,stress,25,public_upper_bound_16,360,7893.75532,0.08677908399840817
55,35,True,0,55,7,8,14,boundary_outward_min__n16__spatial,boundary_outward_min,9,17,16,429,25,0.08514300000000219,16,0,0,,0,0,0,410,replace25_nearest,[],27003.776652964934,0,0.0,493.3597075,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,147,0,0,16,stress,25,public_upper_bound_16,360,7893.75532,0.08530062501085922
126,115,True,0,126,9,15,56,boundary_outward_min__n16__spatial,boundary_outward_min,7,22,16,471,22,0.08813899999999819,16,0,0,,0,38,0,447,replace22,[],36655.304258753706,0,0.0,625.25380325,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",4,0,0,15,0,147,24,0,16,stress,22,public_upper_bound_16,340,10004.060852,0.08840416703606024
