active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
25,6,True,0,25,0,3,1,near_collinear__n13__spatial,near_collinear,13,0,,16,13,318,,bounded_transverse_width,,base,0,0.0347240000000113,,13,,0,0,,,,,,False,0,0,0,0.0001586250145919621,1,54,0,,4,3,300,range_closed21_3,,,[],25434.14277694222,0,,0.0,,False,0,,533.5252733846154,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3665,1.0,20,7,16,1,33,13,stress,21,full_coverage_and_all_discovered_cleared,275,6935.828554,40.0,constant,,0.0348196669947356
23,5,True,0,23,5,7,0,near_collinear__n16__positive,near_collinear,11,,,18,16,247,,bounded_transverse_width,,,,0.03993499999998562,,16,,0,0,,,,,,,0,0,,0.0001687500043772161,2,46,10,,5,3,227,width_convex22,,,[],18157.95277578148,0,,0.0,,False,0,,315.9119094375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3666,,29,15,0,2,34,16,stress,12,public_upper_bound_16,202,5054.590551,40.0,constant,,0.04001204197993502
23,5,True,0,23,5,7,0,near_collinear__n16__positive,near_collinear,11,6,,18,16,241,,bounded_transverse_width,,base,0,0.0402909999999963,,16,,0,0,,,,,,False,0,0,6,0.00015949999215081334,2,46,10,,5,3,221,range_convex22,,,[],18157.95277578148,0,,0.0,,False,0,,313.6619094375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3666,1.0,29,15,0,2,34,16,stress,12,public_upper_bound_16,196,5018.590551,40.0,constant,,0.04048412502743304
23,5,True,0,23,5,7,0,near_collinear__n16__positive,near_collinear,11,6,8,18,16,239,,bounded_transverse_width,,base,0,0.041777999999993654,0,16,,0,0,,,8,0,8,False,0,0,8,0.00017600000137463212,2,46,10,8,5,3,219,predict_convex22,8,,[],18157.95277578148,0,,0.0,,False,0,89,312.9119094375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",2,30.0,4,,,3666,1.0,29,15,0,2,34,16,stress,12,public_upper_bound_16,194,5006.590551,40.0,constant,,0.04189983301330358
27,8,True,0,27,3,4,1,near_collinear__n16__positive,near_collinear,13,0,,17,16,295,,bounded_transverse_width,,locked,52,0.037360999999975775,,16,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.0001569580053910613,3,0,6,,5,3,276,locked_full_convex22,,,[],22154.221642484146,0,,0.0,,False,0,,383.6152705625,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3666,1.0,40,18,0,3,36,16,stress,16,public_upper_bound_16,244,6137.844329,40.0,constant,,0.037448416056577116
27,8,True,0,27,3,4,1,near_collinear__n16__positive,near_collinear,13,0,0,17,16,295,,bounded_transverse_width,,locked,52,0.039675999999985834,0,16,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,0.00016629102174192667,3,0,6,8,5,3,276,count_locked_convex22,6,6,[],22154.221642484146,0,,0.0,,False,0,333,383.6152705625,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,0,0,3666,1.0,40,18,0,3,36,16,stress,16,public_upper_bound_16,244,6137.844329,40.0,constant,,0.039790332957636565
23,5,True,0,23,5,7,0,near_collinear__n16__positive,near_collinear,11,6,8,18,16,239,,bounded_transverse_width,,base,0,0.041535000000010314,0,16,,0,0,,,8,0,8,False,0,0,8,0.00017991597997024655,2,46,10,8,5,3,219,original_predict_convex22,8,,[],18157.95277578148,0,,0.0,,False,0,89,312.9119094375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",2,30.0,4,,,3666,1.0,29,15,0,2,34,16,stress,12,public_upper_bound_16,194,5006.590551,40.0,constant,,0.041674750042147934
27,8,True,0,27,3,4,1,near_collinear__n16__positive,near_collinear,13,0,0,17,16,295,,bounded_transverse_width,,locked,52,0.0392800000000193,0,16,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,0.00016320799477398396,3,0,6,8,5,3,276,lean_locked_convex22,6,,[],22154.221642484146,0,,0.0,,False,0,333,383.6152705625,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3666,1.0,40,18,0,3,36,16,stress,16,public_upper_bound_16,244,6137.844329,40.0,constant,,0.039381165988743305
12,3,True,0,12,5,6,0,near_collinear__n16__positive,near_collinear,11,,,17,16,288,,bounded_transverse_width,,,,0.03868299999999181,,16,,0,0,,,,,,,0,0,,0.0001962080132216215,2,43,3,,4,2,269,width_grid21_29,,,[],21303.23355611608,0,,0.0,,False,0,,370.9154194375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3666,,29,2,0,2,25,16,stress,18,public_upper_bound_16,246,5934.646711,40.0,constant,,0.03878562495810911
12,3,True,0,12,5,6,0,near_collinear__n16__positive,near_collinear,11,9,,17,16,279,,bounded_transverse_width,,base,0,0.038767999999976155,,16,,0,0,,,,,,False,0,0,9,0.00014525000005960464,2,43,3,,4,2,260,range_grid21_29,,,[],21303.23355611608,0,,0.0,,False,0,,367.5404194375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3666,1.0,29,2,0,2,25,16,stress,18,public_upper_bound_16,237,5880.646711,40.0,constant,,0.03888737497618422
12,3,True,0,12,5,6,0,near_collinear__n16__positive,near_collinear,11,9,9,17,16,279,,bounded_transverse_width,,base,0,0.040447000000000344,4,16,,0,0,,,9,0,5,False,0,0,9,0.00014837499475106597,2,43,3,8,4,2,260,predict_grid21_29,7,,[],21303.23355611608,0,,0.0,,False,0,90,367.7904194375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3666,1.0,29,2,0,2,25,16,stress,18,public_upper_bound_16,241,5884.646711,40.0,constant,,0.04059441603021696
8,1,True,0,8,5,7,0,near_collinear__n16__positive,near_collinear,11,0,,18,16,272,,bounded_transverse_width,,locked,41,0.0332130000000177,,16,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.00016404199413955212,2,0,3,,2,1,252,locked_full_grid21_29,,,[],20047.794260149007,0,,0.0,,False,0,,349.09742825,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3666,1.0,12,0,0,2,23,16,stress,18,public_upper_bound_16,230,5585.558852,40.0,constant,,0.03330524999182671
8,1,True,0,8,5,7,0,near_collinear__n16__positive,near_collinear,11,9,10,18,16,262,,bounded_transverse_width,,locked,41,0.034750999999999976,4,16,cached_distance_prefix_sum,0,0,,,10,0,6,True,0,0,10,0.00015779200475662947,2,0,3,8,2,1,242,count_locked_grid21_29,6,7,[],20047.794260149007,0,,0.0,,False,0,108,345.59742825,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,1,1,3666,1.0,12,0,0,2,23,16,stress,18,public_upper_bound_16,224,5529.558852,40.0,constant,,0.03481591702438891
8,1,True,0,8,5,7,0,near_collinear__n16__positive,near_collinear,11,9,9,18,16,263,,bounded_transverse_width,,locked,41,0.0347759999999937,4,16,cached_distance_prefix_sum,0,0,,,9,0,5,True,0,0,9,0.00014962500426918268,2,0,3,8,2,1,243,lean_locked_grid21_29,7,,[],20047.794260149007,0,,0.0,,False,0,108,345.97242825,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3666,1.0,12,0,0,2,23,16,stress,18,public_upper_bound_16,225,5535.558852,40.0,constant,,0.03485879197251052
25,6,True,0,25,6,7,1,near_collinear__n16__positive,near_collinear,10,5,,17,16,318,,bounded_transverse_width,,base,0,0.040335999999996375,,16,,0,0,,,,,,False,0,0,5,0.00017016695346683264,5,56,1,,3,3,299,range_grid21_7,,,[],25309.588502294566,0,,0.0,,False,0,,431.807355875,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3666,1.0,37,11,0,5,36,16,stress,20,public_upper_bound_16,269,6908.917694,40.0,constant,,0.04047362500568852
25,6,True,0,25,6,7,1,near_collinear__n16__positive,near_collinear,10,5,,17,16,318,,bounded_transverse_width,,base,0,0.039987000000024864,,16,,0,0,,,,,,False,0,0,5,0.000162874988745898,5,56,1,,3,3,299,range_closed21_3,,,[],25311.343169286054,0,,0.0,,False,0,,431.829289375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3666,1.0,37,11,0,5,36,16,stress,20,public_upper_bound_16,269,6909.26863,40.0,constant,,0.04009629099164158
25,8,True,0,25,5,6,2,near_collinear__n16__negative,near_collinear,11,,,17,16,307,,bounded_transverse_width,,,,0.03710000000000946,,16,,0,0,,,,,,,0,0,,0.0001568339648656547,5,55,2,,4,3,288,width_convex22,,,[],24752.403180274174,0,,0.0,,False,0,,420.7175396875,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3667,,20,12,1,5,35,16,stress,20,public_upper_bound_16,258,6731.480635,40.0,constant,,0.03716583299683407
25,8,True,0,25,5,6,2,near_collinear__n16__negative,near_collinear,11,6,,17,16,301,,bounded_transverse_width,,base,0,0.03736399999999662,,16,,0,0,,,,,,False,0,0,6,0.00017562496941536665,5,55,2,,4,3,282,range_convex22,,,[],24752.403180274174,0,,0.0,,False,0,,418.4675396875,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3667,1.0,20,12,1,5,35,16,stress,20,public_upper_bound_16,252,6695.480635,40.0,constant,,0.037571625027339906
25,8,True,0,25,5,6,2,near_collinear__n16__negative,near_collinear,11,6,6,17,16,301,,bounded_transverse_width,,base,0,0.03926000000001295,1,16,,0,0,,,6,0,5,False,0,0,6,0.00016316701658070087,5,55,2,8,4,3,282,predict_convex22,5,,[],24752.403180274174,0,,0.0,,False,0,120,418.5925396875,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3667,1.0,20,12,1,5,35,16,stress,20,public_upper_bound_16,254,6697.480635,40.0,constant,,0.03939245798392221
27,9,True,0,27,4,5,2,near_collinear__n16__negative,near_collinear,12,0,,17,16,300,,bounded_transverse_width,,locked,52,0.039386999999976524,,16,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.0001757920254021883,2,0,6,,4,3,281,locked_full_convex22,,,[],21914.92538800229,0,,0.0,,False,0,,382.811567375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3667,1.0,45,33,0,2,36,16,stress,16,public_upper_bound_16,254,6124.985078,40.0,constant,,0.03948012494947761
27,9,True,0,27,4,5,2,near_collinear__n16__negative,near_collinear,12,0,0,17,16,300,,bounded_transverse_width,,locked,52,0.04187899999999445,0,16,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,0.00017233396647498012,2,0,6,8,4,3,281,count_locked_convex22,6,6,[],21914.92538800229,0,,0.0,,False,0,333,382.811567375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,0,0,3667,1.0,45,33,0,2,36,16,stress,16,public_upper_bound_16,254,6124.985078,40.0,constant,,0.04196470801252872
25,8,True,0,25,5,6,2,near_collinear__n16__negative,near_collinear,11,6,6,17,16,301,,bounded_transverse_width,,base,0,0.039957999999984395,1,16,,0,0,,,6,0,5,False,0,0,6,0.00019279198022559285,5,55,2,8,4,3,282,original_predict_convex22,5,,[],24752.403180274174,0,,0.0,,False,0,120,418.5925396875,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3667,1.0,20,12,1,5,35,16,stress,20,public_upper_bound_16,254,6697.480635,40.0,constant,,0.04007529199589044
27,9,True,0,27,4,5,2,near_collinear__n16__negative,near_collinear,12,0,0,17,16,300,,bounded_transverse_width,,locked,52,0.04126200000001745,0,16,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,0.0001894590095616877,2,0,6,8,4,3,281,lean_locked_convex22,6,,[],21914.92538800229,0,,0.0,,False,0,333,382.811567375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3667,1.0,45,33,0,2,36,16,stress,16,public_upper_bound_16,254,6124.985078,40.0,constant,,0.041349500010255724
20,3,True,0,20,4,4,0,near_collinear__n16__negative,near_collinear,12,,,16,16,300,,bounded_transverse_width,,,,0.043029000000018414,,16,,0,0,,,,,,,0,0,,0.00016391696408391,4,51,3,,3,3,282,width_grid21_29,,,[],22505.893317752612,0,,0.0,,False,0,,390.3236665625,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3667,,38,11,0,4,33,16,stress,18,public_upper_bound_16,254,6245.178665,40.0,constant,,0.04311566601973027
20,3,True,0,20,4,4,0,near_collinear__n16__negative,near_collinear,12,9,,16,16,291,,bounded_transverse_width,,base,0,0.042853000000008024,,16,,0,0,,,,,,False,0,0,9,0.0001508750137872994,4,51,3,,3,3,273,range_grid21_29,,,[],22505.893317752612,0,,0.0,,False,0,,386.8861665625,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3667,1.0,38,11,0,4,33,16,stress,18,public_upper_bound_16,244,6190.178665,40.0,constant,,0.04306020797230303
20,3,True,0,20,4,4,0,near_collinear__n16__negative,near_collinear,12,9,9,16,16,291,,bounded_transverse_width,,base,0,0.04420799999999758,4,16,,0,0,,,9,0,5,False,0,0,9,0.00016729201888665557,4,51,3,8,3,3,273,predict_grid21_29,7,,[],22505.893317752612,0,,0.0,,False,0,90,387.1361665625,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3667,1.0,38,11,0,4,33,16,stress,18,public_upper_bound_16,248,6194.178665,40.0,constant,,0.04432141699362546
10,1,True,0,10,6,7,0,near_collinear__n16__negative,near_collinear,10,0,,17,16,273,,bounded_transverse_width,,locked,43,0.03186400000001299,,16,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.00017508398741483688,4,0,3,,2,2,254,locked_full_grid21_29,,,[],20410.426010002255,0,,0.0,,False,0,,354.2553250625,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3667,1.0,16,4,0,4,25,16,stress,18,public_upper_bound_16,233,5668.085201,40.0,constant,,0.03193120798096061
10,1,True,0,10,6,7,0,near_collinear__n16__negative,near_collinear,10,9,10,17,16,263,,bounded_transverse_width,,locked,43,0.033695999999991955,4,16,cached_distance_prefix_sum,0,0,,,10,0,6,True,0,0,10,0.00014649995137006044,4,0,3,8,2,2,244,count_locked_grid21_29,6,7,[],20410.426010002255,0,,0.0,,False,0,72,350.6928250625,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,1,1,3667,1.0,16,4,0,4,25,16,stress,18,public_upper_bound_16,226,5611.085201,40.0,constant,,0.033795790979638696
10,1,True,0,10,6,7,0,near_collinear__n16__negative,near_collinear,10,9,9,17,16,264,,bounded_transverse_width,,locked,43,0.033789999999982,4,16,cached_distance_prefix_sum,0,0,,,9,0,5,True,0,0,9,0.00015875004464760423,4,0,3,8,2,2,245,lean_locked_grid21_29,7,,[],20410.426010002255,0,,0.0,,False,0,72,351.0678250625,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3667,1.0,16,4,0,4,25,16,stress,18,public_upper_bound_16,227,5617.085201,40.0,constant,,0.03390562499407679
39,8,True,0,39,5,5,1,near_collinear__n16__negative,near_collinear,11,5,,16,16,330,,bounded_transverse_width,,base,0,0.04595000000000482,,16,,0,0,,,,,,False,0,0,5,0.0001729169744066894,3,68,1,,5,3,312,range_grid21_7,,,[],27783.95071690445,0,,0.0,,False,0,,467.1118839375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3667,1.0,37,19,0,3,48,16,stress,20,public_upper_bound_16,277,7473.790143,40.0,constant,,0.0460873749689199
39,8,True,0,39,5,5,1,near_collinear__n16__negative,near_collinear,11,5,,16,16,330,,bounded_transverse_width,,base,0,0.045330000000006976,,16,,0,0,,,,,,False,0,0,5,0.0001789579982869327,3,68,1,,5,3,312,range_closed21_3,,,[],27784.64693664902,0,,0.0,,False,0,,467.1205868125,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3667,1.0,37,19,0,3,48,16,stress,20,public_upper_bound_16,277,7473.929389,40.0,constant,,0.045425791991874576
32,13,True,0,32,0,3,3,near_collinear__n16__spatial,near_collinear,16,,,19,16,272,,bounded_transverse_width,,,,0.03774199999998018,,16,,0,0,,,,,,,0,0,,0.00017566699534654617,7,52,8,,5,3,251,width_convex22,,,[],20899.141475622033,0,,0.0,,False,0,,359.4267684375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3668,,35,30,1,7,38,16,stress,14,public_upper_bound_16,227,5750.828295,40.0,constant,,0.0378825839725323
32,13,True,0,32,0,3,3,near_collinear__n16__spatial,near_collinear,16,0,,19,16,272,,bounded_transverse_width,,base,0,0.03800099999997997,,16,,0,0,,,,,,False,0,0,0,0.0001668750192038715,7,52,8,,5,3,251,range_convex22,,,[],20899.141475622033,0,,0.0,,False,0,,359.4267684375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3668,1.0,35,30,1,7,38,16,stress,14,public_upper_bound_16,227,5750.828295,40.0,constant,,0.03818350000074133
32,13,True,0,32,0,3,3,near_collinear__n16__spatial,near_collinear,16,0,0,19,16,272,,bounded_transverse_width,,base,0,0.03990500000000452,0,16,,0,0,,,0,0,0,False,0,0,0,0.0001627910532988608,7,52,8,8,5,3,251,predict_convex22,6,,[],20899.141475622033,0,,0.0,,False,0,234,359.4267684375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3668,1.0,35,30,1,7,38,16,stress,14,public_upper_bound_16,227,5750.828295,40.0,constant,,0.0403154999949038
32,12,True,0,32,0,5,4,near_collinear__n16__spatial,near_collinear,16,0,,21,16,311,,bounded_transverse_width,,locked,56,0.04005200000000286,,16,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.0010910839773714542,3,0,6,,5,3,288,locked_full_convex22,,,[],22678.168397401372,0,,0.0,,False,0,,395.7896051875,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3668,1.0,48,30,1,3,40,16,stress,16,public_upper_bound_16,262,6332.633683,40.0,constant,,0.04022549994988367
32,12,True,0,32,0,5,4,near_collinear__n16__spatial,near_collinear,16,0,0,21,16,311,,bounded_transverse_width,,locked,56,0.04119599999998513,0,16,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,0.00020366697572171688,3,0,6,8,5,3,288,count_locked_convex22,6,6,[],22678.168397401372,0,,0.0,,False,0,312,395.7896051875,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,0,0,3668,1.0,48,30,1,3,40,16,stress,16,public_upper_bound_16,262,6332.633683,40.0,constant,,0.041364624979905784
32,13,True,0,32,0,3,3,near_collinear__n16__spatial,near_collinear,16,0,0,19,16,272,,bounded_transverse_width,,base,0,0.03997599999999579,0,16,,0,0,,,0,0,0,False,0,0,0,0.00018558400915935636,7,52,8,8,5,3,251,original_predict_convex22,6,,[],20899.141475622033,0,,0.0,,False,0,234,359.4267684375,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3668,1.0,35,30,1,7,38,16,stress,14,public_upper_bound_16,227,5750.828295,40.0,constant,,0.04008229204919189
32,12,True,0,32,0,5,4,near_collinear__n16__spatial,near_collinear,16,0,0,21,16,311,,bounded_transverse_width,,locked,56,0.04068499999999631,0,16,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,0.00016924994997680187,3,0,6,8,5,3,288,lean_locked_convex22,6,,[],22678.168397401372,0,,0.0,,False,0,312,395.7896051875,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3668,1.0,48,30,1,3,40,16,stress,16,public_upper_bound_16,262,6332.633683,40.0,constant,,0.04080391698516905
27,8,True,0,27,1,6,0,near_collinear__n16__spatial,near_collinear,15,,,21,16,297,,bounded_transverse_width,,,,0.03817799999998783,,16,,0,0,,,,,,,0,0,,0.00017541699344292283,2,53,3,,4,3,274,width_grid21_29,,,[],23231.70604838551,0,,0.0,,False,0,,397.6463255625,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3668,,35,12,12,2,35,16,stress,18,public_upper_bound_16,251,6362.341209,40.0,constant,,0.038268500007689
27,8,True,0,27,1,6,0,near_collinear__n16__spatial,near_collinear,15,0,,21,16,297,,bounded_transverse_width,,base,0,0.03805199999999331,,16,,0,0,,,,,,False,0,0,0,0.00017329101683571935,2,53,3,,4,3,274,range_grid21_29,,,[],23231.70604838551,0,,0.0,,False,0,,397.6463255625,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3668,1.0,35,12,12,2,35,16,stress,18,public_upper_bound_16,251,6362.341209,40.0,constant,,0.03817870799684897
27,8,True,0,27,1,6,0,near_collinear__n16__spatial,near_collinear,15,0,0,21,16,297,,bounded_transverse_width,,base,0,0.03976399999999103,0,16,,0,0,,,0,0,0,False,0,0,0,0.00016516703180968761,2,53,3,8,4,3,274,predict_grid21_29,7,,[],23231.70604838551,0,,0.0,,False,0,6,397.6463255625,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3668,1.0,35,12,12,2,35,16,stress,18,public_upper_bound_16,251,6362.341209,40.0,constant,,0.03987408400280401
18,5,True,0,18,2,9,1,near_collinear__n16__spatial,near_collinear,14,0,,23,16,290,,bounded_transverse_width,,locked,48,0.034010999999992464,,16,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.0001711660297587514,2,0,3,,3,3,265,locked_full_grid21_29,,,[],21572.60092062933,0,,0.0,,False,0,,374.1575115,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3668,1.0,16,6,1,2,30,16,stress,18,public_upper_bound_16,246,5986.520184,40.0,constant,,0.03409416601061821
18,5,True,0,18,2,9,1,near_collinear__n16__spatial,near_collinear,14,9,10,23,16,280,,bounded_transverse_width,,locked,48,0.035848000000015645,4,16,cached_distance_prefix_sum,0,0,,,10,0,6,True,0,0,10,0.00019175000488758087,2,0,3,8,3,3,255,count_locked_grid21_29,6,7,[],21572.60092062933,0,,0.0,,False,0,102,370.6575115,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,1,1,3668,1.0,16,6,1,2,30,16,stress,18,public_upper_bound_16,240,5930.520184,40.0,constant,,0.03593895799713209
18,5,True,0,18,2,9,1,near_collinear__n16__spatial,near_collinear,14,9,9,23,16,281,,bounded_transverse_width,,locked,48,0.03571700000000533,4,16,cached_distance_prefix_sum,0,0,,,9,0,5,True,0,0,9,0.00016779202269390225,2,0,3,8,3,3,256,lean_locked_grid21_29,7,,[],21572.60092062933,0,,0.0,,False,0,102,371.0325115,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",0,30.0,4,,,3668,1.0,16,6,1,2,30,16,stress,18,public_upper_bound_16,241,5936.520184,40.0,constant,,0.03580912499455735
33,8,True,0,33,0,4,1,near_collinear__n16__spatial,near_collinear,16,0,,20,16,327,,bounded_transverse_width,,base,0,0.042505000000005566,,16,,0,0,,,,,,False,0,0,0,0.00017233402468264103,7,62,1,,4,3,305,range_grid21_7,,,[],26085.155431577692,0,,0.0,,False,0,,444.06444275,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3668,1.0,36,17,6,7,42,16,stress,20,public_upper_bound_16,271,7105.031084,40.0,constant,,0.042615207959897816
33,8,True,0,33,0,4,1,near_collinear__n16__spatial,near_collinear,16,0,,20,16,327,,bounded_transverse_width,,base,0,0.041935999999992646,,16,,0,0,,,,,,False,0,0,0,0.0001720840227790177,7,62,1,,4,3,305,range_closed21_3,,,[],26074.742619167922,0,,0.0,,False,0,,443.93428275,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",,30.0,4,,,3668,1.0,36,17,6,7,42,16,stress,20,public_upper_bound_16,271,7102.948524,40.0,constant,,0.04201729199849069
13,3,True,0,13,7,8,1,cluster_far20__n10__positive,cluster_far20,3,,,11,10,302,,bounded_transverse_width,,,,0.027237999999982776,,10,,0,0,,,,,,,0,0,,0.00016745802713558078,6,43,0,,4,3,289,width_convex22,,,[],22424.23915556754,0,,0.0,,False,0,,624.4847829,"[1, 2, 3, 5, 12, 15, 16, 17, 18, 20]",,30.0,4,,,3669,,3,3,0,6,21,10,stress,22,full_coverage_and_all_discovered_cleared,262,6244.847829,40.0,constant,,0.02729779202491045
