active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,historical_anchor_mode,historical_batch_screens,historical_cache_evictions,historical_exact_clip_calls,historical_inconsistent_cuts,historical_negative_limit,historical_pair_checks,historical_pair_cuts,historical_pair_updates,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
3,0,True,0,3,1,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,9,3,,11,10,317,,bounded_transverse_width,,base,0,0.03492800000000784,,10,,0,0,,,,,,False,0,first,,0,,0,8,360,1,1,0,3,0.00016724999295547605,1,35,0,,2,2,304,history_first8_width015,,[],19378.67688016359,0,,0.0,,False,0,,573.2735373,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",,30.0,4,139,1.0,11,0,15,1,13,10,ordinary,22,full_coverage_and_all_discovered_cleared,284,5732.735373,40.0,constant,,0.034939957957249135
3,0,True,0,3,1,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,9,3,,11,10,317,,bounded_transverse_width,,base,0,0.03378000000000725,,10,,0,0,,,,,,False,0,first,357,0,5,0,8,360,1,1,0,3,0.00015724997501820326,1,35,0,,2,2,304,batch_history_first8_width015,,[],19378.67688016359,0,,0.0,,False,0,,573.2735373,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",,30.0,4,139,1.0,11,0,15,1,13,10,ordinary,22,full_coverage_and_all_discovered_cleared,284,5732.735373,40.0,constant,,0.033927250013221055
9,0,True,0,9,6,6,0,clustered__adversarial-positive__140,clustered__adversarial-positive,10,,,16,16,206,,bounded_transverse_width,,,,0.03324099999997543,,16,,0,0,,,,,,,0,,,,,,,,,,0,,0.00015599996550008655,5,39,8,,2,2,188,width40_f015_22,,[],14436.591868289652,0,,0.0,,False,0,,254.8948981875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,30.0,4,140,,16,3,0,5,25,16,ordinary,14,public_upper_bound_16,171,4078.318371,40.0,constant,,0.03334262495627627
9,0,True,0,9,6,6,0,clustered__adversarial-positive__140,clustered__adversarial-positive,10,0,,16,16,206,,bounded_transverse_width,,base,0,0.032752000000016324,,16,,0,0,,,,,,False,0,,,,,,,,,,0,0,0.00012270803563296795,5,39,8,,2,2,188,range_width015,,[],14436.591868289652,0,,0.0,,False,0,,254.8948981875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,30.0,4,140,1.0,16,3,0,5,25,16,ordinary,14,public_upper_bound_16,171,4078.318371,40.0,constant,,0.03275841596769169
9,0,True,0,9,6,6,0,clustered__adversarial-positive__140,clustered__adversarial-positive,10,0,,16,16,206,,bounded_transverse_width,,base,0,0.03293100000001914,,16,,0,0,,,0,0,0,False,0,,,,,,,,,,0,0,0.00010800000745803118,5,39,8,,2,2,188,faithful_width015,,[],14436.591868289652,0,,0.0,,False,0,,254.8948981875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,30.0,4,140,1.0,16,3,0,5,25,16,ordinary,14,public_upper_bound_16,171,4078.318371,40.0,constant,,0.032954375026747584
9,0,True,0,9,6,6,0,clustered__adversarial-positive__140,clustered__adversarial-positive,10,0,0,16,16,206,,bounded_transverse_width,,base,0,0.03356299999998669,0,16,,0,0,,,0,0,0,False,0,,,,,,,,,,0,0,0.00011062499834224582,5,39,8,4,2,2,188,deferred_width015,5,[],14436.591868289652,0,,0.0,,False,0,0,254.8948981875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,30.0,4,140,1.0,16,3,0,5,25,16,ordinary,14,public_upper_bound_16,171,4078.318371,40.0,constant,,0.03358191601000726
9,0,True,0,9,6,6,0,clustered__adversarial-positive__140,clustered__adversarial-positive,10,0,0,16,16,206,,bounded_transverse_width,,base,0,0.0347370000000069,0,16,,0,0,,,0,0,0,False,0,,,,,,,,,,0,0,0.00010645901784300804,5,39,8,8,2,2,188,predict8_width015,5,[],14436.591868289652,0,,0.0,,False,0,38,254.8948981875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,30.0,4,140,1.0,16,3,0,5,25,16,ordinary,14,public_upper_bound_16,171,4078.318371,40.0,constant,,0.03475324995815754
26,2,True,0,26,4,6,0,clustered__adversarial-positive__140,clustered__adversarial-positive,12,0,,18,16,233,,bounded_transverse_width,,arc,57,0.05355700000001207,,16,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.00011999998241662979,9,0,5,,4,3,213,arc05_noskip_width015,,[],17928.71039133954,0,,0.0,,False,0,,308.1088795625,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,30.0,4,140,0.5,16,4,16,15,40,16,ordinary,17,public_upper_bound_16,193,4929.742073,40.0,constant,,0.05367695802124217
26,2,True,0,26,4,6,0,clustered__adversarial-positive__140,clustered__adversarial-positive,12,24,24,18,16,209,,bounded_transverse_width,,arc,57,0.054073999999985745,8,16,cached_distance_prefix_sum,0,0,,,24,0,16,False,0,,,,,,,,,,0,24,0.00014179100980982184,9,0,5,4,4,3,189,deferred_arc05_width015,5,[],17928.71039133954,0,,0.0,,False,0,0,299.2963795625,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,30.0,4,140,0.5,16,4,16,15,40,16,ordinary,17,public_upper_bound_16,172,4788.742073,40.0,constant,,0.054082666989415884
3,0,True,0,3,3,4,0,clustered__adversarial-positive__140,clustered__adversarial-positive,13,0,,17,16,288,,bounded_transverse_width,,locked,39,0.03874300000001085,,16,cached_distance_prefix_sum,0,0,,,,,,True,0,,,,,,,,,,0,0,0.00010891701094806194,1,0,2,,1,1,269,locked_noskip_width015,,[],19277.867869749134,0,,0.0,,False,0,,345.6608481875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,30.0,4,140,1.0,11,10,14,1,19,16,ordinary,20,public_upper_bound_16,247,5530.573571,40.0,constant,,0.03877437498886138
3,0,True,0,3,3,4,0,clustered__adversarial-positive__140,clustered__adversarial-positive,13,61,61,17,16,227,,bounded_transverse_width,,locked,39,0.03908900000001836,18,16,cached_distance_prefix_sum,0,0,,,61,0,43,True,0,,,,,,,,,,0,61,0.0001436670427210629,1,0,2,4,1,1,208,deferred_locked_width015,5,[],19277.867869749134,0,,0.0,,False,0,0,323.4733481875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,30.0,4,140,1.0,11,10,14,1,19,16,ordinary,20,public_upper_bound_16,197,5175.573571,40.0,constant,,0.03915083297761157
9,0,True,0,9,6,6,0,clustered__adversarial-positive__140,clustered__adversarial-positive,10,0,0,16,16,206,,bounded_transverse_width,,base,0,0.034357999999997446,0,16,,0,0,,,0,0,0,False,0,,,,,,,,,,0,0,0.00012858299305662513,5,39,8,4,2,2,188,cheap_predict4_width015,5,[],14436.591868289652,0,,0.0,,False,0,12,254.8948981875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,30.0,4,140,1.0,16,3,0,5,25,16,ordinary,14,public_upper_bound_16,171,4078.318371,40.0,constant,,0.03438020800240338
9,0,True,0,9,6,6,0,clustered__adversarial-positive__140,clustered__adversarial-positive,10,0,0,16,16,206,,bounded_transverse_width,,base,0,0.03441300000000069,0,16,,0,0,,,0,0,0,False,0,,,,,,,,,,0,0,0.00011470797471702099,5,39,8,8,2,2,188,cheap_predict8_width015,5,[],14436.591868289652,0,,0.0,,False,0,38,254.8948981875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,30.0,4,140,1.0,16,3,0,5,25,16,ordinary,14,public_upper_bound_16,171,4078.318371,40.0,constant,,0.034431708976626396
26,2,True,0,26,4,6,0,clustered__adversarial-positive__140,clustered__adversarial-positive,12,24,24,18,16,209,,bounded_transverse_width,,arc,57,0.05421999999998661,8,16,cached_distance_prefix_sum,0,0,,,24,0,16,False,0,,,,,,,,,,0,24,0.00011804199311882257,9,0,5,8,4,3,189,cheap_predict8_arc05_width015,5,[],17928.71039133954,0,,0.0,,False,0,130,299.2963795625,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,30.0,4,140,0.5,16,4,16,15,40,16,ordinary,17,public_upper_bound_16,172,4788.742073,40.0,constant,,0.054291041975375265
3,0,True,0,3,3,4,0,clustered__adversarial-positive__140,clustered__adversarial-positive,13,61,62,17,16,226,,bounded_transverse_width,,locked,39,0.040577000000013186,19,16,cached_distance_prefix_sum,0,0,,,62,0,43,True,0,,,,,,,,,,0,62,0.00013050000416114926,1,0,2,8,1,1,207,cheap_predict8_locked_width015,5,[],19277.867869749134,0,,0.0,,False,0,553,323.0983481875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",1,30.0,4,140,1.0,11,10,14,1,19,16,ordinary,20,public_upper_bound_16,196,5169.573571,40.0,constant,,0.04060133296297863
9,0,True,0,9,6,6,0,clustered__adversarial-positive__140,clustered__adversarial-positive,10,0,,16,16,206,,bounded_transverse_width,,base,0,0.03801599999999894,,16,,0,0,,,,,,False,0,first,,0,,0,8,495,3,2,0,0,0.00013329199282452464,5,39,8,,2,2,188,history_first8_width015,,[],14436.591868289652,0,,0.0,,False,0,,254.8948981875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,30.0,4,140,1.0,16,3,0,5,25,16,ordinary,14,public_upper_bound_16,171,4078.318371,40.0,constant,,0.038027709000743926
9,0,True,0,9,6,6,0,clustered__adversarial-positive__140,clustered__adversarial-positive,10,0,,16,16,206,,bounded_transverse_width,,base,0,0.03669600000000628,,16,,0,0,,,,,,False,0,first,473,0,27,0,8,495,3,2,0,0,0.00013833300909027457,5,39,8,,2,2,188,batch_history_first8_width015,,[],14436.591868289652,0,,0.0,,False,0,,254.8948981875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,30.0,4,140,1.0,16,3,0,5,25,16,ordinary,14,public_upper_bound_16,171,4078.318371,40.0,constant,,0.03672074998030439
15,1,True,0,15,3,4,0,clustered__adversarial-positive__141,clustered__adversarial-positive,11,,,15,14,250,,bounded_transverse_width,,,,0.03925399999999968,,14,,0,0,,,,,,,0,,,,,,,,,,0,,0.000140833028126508,4,50,0,,3,3,233,width40_f015_22,,[],23633.572890516854,0,,0.0,,False,0,,440.7653267857143,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",,30.0,4,141,,13,1,8,4,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,206,6170.714575,40.0,constant,,0.03930333303287625
15,1,True,0,15,3,4,0,clustered__adversarial-positive__141,clustered__adversarial-positive,11,4,,15,14,246,,bounded_transverse_width,,base,0,0.03918199999998251,,14,,0,0,,,,,,False,0,,,,,,,,,,0,4,0.0001300420262850821,4,50,0,,3,3,229,range_width015,,[],23633.572890516854,0,,0.0,,False,0,,439.0510410714286,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",,30.0,4,141,1.0,13,1,8,4,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,202,6146.714575,40.0,constant,,0.03921958297723904
15,1,True,0,15,3,4,0,clustered__adversarial-positive__141,clustered__adversarial-positive,11,4,,15,14,246,,bounded_transverse_width,,base,0,0.039057000000013886,,14,,0,0,,,4,0,4,False,0,,,,,,,,,,0,4,0.00011908402666449547,4,50,0,,3,3,229,faithful_width015,,[],23633.572890516854,0,,0.0,,False,0,,439.0510410714286,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",,30.0,4,141,1.0,13,1,8,4,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,202,6146.714575,40.0,constant,,0.03906483401078731
15,1,True,0,15,3,4,0,clustered__adversarial-positive__141,clustered__adversarial-positive,11,4,4,15,14,246,,bounded_transverse_width,,base,0,0.0393179999999802,0,14,,0,0,,,4,0,4,False,0,,,,,,,,,,0,4,0.00012579100439324975,4,50,0,4,3,3,229,deferred_width015,6,[],23633.572890516854,0,,0.0,,False,0,0,439.0510410714286,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",0,30.0,4,141,1.0,13,1,8,4,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,202,6146.714575,40.0,constant,,0.03933495801175013
15,1,True,0,15,3,4,0,clustered__adversarial-positive__141,clustered__adversarial-positive,11,4,7,15,14,243,,bounded_transverse_width,,base,0,0.04364800000001878,1,14,,0,0,,,7,0,6,False,0,,,,,,,,,,0,7,0.00012141698971390724,4,50,0,8,3,3,226,predict8_width015,6,[],23633.572890516854,0,,0.0,,False,0,221,437.83675535714286,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",3,30.0,4,141,1.0,13,1,8,4,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,200,6129.714575,40.0,constant,,0.04379191604675725
15,0,True,0,15,5,8,0,clustered__adversarial-positive__141,clustered__adversarial-positive,9,0,,17,14,232,,bounded_transverse_width,,arc,51,0.04542699999998945,,14,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.0001247089821845293,5,0,0,,3,3,213,arc05_noskip_width015,,[],21380.805371501952,0,,0.0,,False,0,,400.44007642857144,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",,30.0,4,141,0.5,15,1,2,6,29,14,ordinary,22,full_coverage_and_all_discovered_cleared,186,5606.16107,40.0,constant,,0.04545983299612999
15,0,True,0,15,5,8,0,clustered__adversarial-positive__141,clustered__adversarial-positive,9,1,1,17,14,231,,bounded_transverse_width,,arc,51,0.04677999999998406,0,14,cached_distance_prefix_sum,0,0,,,1,0,1,False,0,,,,,,,,,,0,1,0.00011858402285724878,5,0,0,4,3,3,212,deferred_arc05_width015,6,[],21380.805371501952,0,,0.0,,False,0,0,400.011505,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",0,30.0,4,141,0.5,15,1,2,6,29,14,ordinary,22,full_coverage_and_all_discovered_cleared,185,5600.16107,40.0,constant,,0.04681716702179983
12,2,True,0,12,2,7,0,clustered__adversarial-positive__141,clustered__adversarial-positive,12,0,,19,14,304,,bounded_transverse_width,,locked,46,0.03909299999997984,,14,cached_distance_prefix_sum,0,0,,,,,,True,0,,,,,,,,,,0,0,0.00011874997289851308,1,0,0,,3,3,283,locked_noskip_width015,,[],23176.26953019517,0,,0.0,,False,0,,456.5895645,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",,30.0,4,141,1.0,12,1,14,1,24,14,ordinary,22,full_coverage_and_all_discovered_cleared,257,6392.253903,40.0,constant,,0.03918575000716373
12,2,True,0,12,2,7,0,clustered__adversarial-positive__141,clustered__adversarial-positive,12,29,29,19,14,275,,bounded_transverse_width,,locked,46,0.03885700000000725,3,14,cached_distance_prefix_sum,0,0,,,29,0,26,True,0,,,,,,,,,,0,29,0.00014333403669297695,1,0,0,4,3,3,254,deferred_locked_width015,6,[],23176.26953019517,0,,0.0,,False,0,0,444.4467073571428,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",0,30.0,4,141,1.0,12,1,14,1,24,14,ordinary,22,full_coverage_and_all_discovered_cleared,232,6222.253903,40.0,constant,,0.03891512501286343
15,1,True,0,15,3,4,0,clustered__adversarial-positive__141,clustered__adversarial-positive,11,4,6,15,14,244,,bounded_transverse_width,,base,0,0.04048199999999724,0,14,,0,0,,,6,0,6,False,0,,,,,,,,,,0,6,0.00014212500536814332,4,50,0,4,3,3,227,cheap_predict4_width015,6,[],23633.572890516854,0,,0.0,,False,0,69,438.2653267857143,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",2,30.0,4,141,1.0,13,1,8,4,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,201,6135.714575,40.0,constant,,0.04049445898272097
15,1,True,0,15,3,4,0,clustered__adversarial-positive__141,clustered__adversarial-positive,11,4,7,15,14,243,,bounded_transverse_width,,base,0,0.040435999999999694,1,14,,0,0,,,7,0,6,False,0,,,,,,,,,,0,7,0.00012470799265429378,4,50,0,8,3,3,226,cheap_predict8_width015,6,[],23633.572890516854,0,,0.0,,False,0,221,437.83675535714286,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",3,30.0,4,141,1.0,13,1,8,4,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,200,6129.714575,40.0,constant,,0.04044974996941164
15,0,True,0,15,5,8,0,clustered__adversarial-positive__141,clustered__adversarial-positive,9,1,1,17,14,231,,bounded_transverse_width,,arc,51,0.04754299999999034,0,14,cached_distance_prefix_sum,0,0,,,1,0,1,False,0,,,,,,,,,,0,1,0.0001378749730065465,5,0,0,8,3,3,212,cheap_predict8_arc05_width015,6,[],21380.805371501952,0,,0.0,,False,0,15,400.011505,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",0,30.0,4,141,0.5,15,1,2,6,29,14,ordinary,22,full_coverage_and_all_discovered_cleared,185,5600.16107,40.0,constant,,0.047661874967161566
12,2,True,0,12,2,7,0,clustered__adversarial-positive__141,clustered__adversarial-positive,12,29,34,19,14,270,,bounded_transverse_width,,locked,46,0.04112500000002228,4,14,cached_distance_prefix_sum,0,0,,,34,0,30,True,0,,,,,,,,,,0,34,0.00012137496378272772,1,0,0,8,3,3,249,cheap_predict8_locked_width015,6,[],23176.26953019517,0,,0.0,,False,0,534,442.3752787857143,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",5,30.0,4,141,1.0,12,1,14,1,24,14,ordinary,22,full_coverage_and_all_discovered_cleared,228,6193.253903,40.0,constant,,0.04113404196687043
14,1,True,0,14,2,3,0,clustered__adversarial-positive__141,clustered__adversarial-positive,12,4,,15,14,245,,bounded_transverse_width,,base,0,0.04544599999999832,,14,,0,0,,,,,,False,0,first,,0,,0,8,558,2,2,0,4,0.00013812497491016984,5,49,0,,3,3,228,history_first8_width015,,[],23161.517120704197,0,,0.0,,False,0,,432.02167285714285,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",,30.0,4,141,1.0,13,0,8,5,27,14,ordinary,22,full_coverage_and_all_discovered_cleared,203,6048.30342,40.0,constant,,0.04546900000423193
14,1,True,0,14,2,3,0,clustered__adversarial-positive__141,clustered__adversarial-positive,12,4,,15,14,245,,bounded_transverse_width,,base,0,0.043140999999991436,,14,,0,0,,,,,,False,0,first,520,0,66,0,8,558,2,2,0,4,0.00016241602133959532,5,49,0,,3,3,228,batch_history_first8_width015,,[],23161.517120704197,0,,0.0,,False,0,,432.02167285714285,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",,30.0,4,141,1.0,13,0,8,5,27,14,ordinary,22,full_coverage_and_all_discovered_cleared,203,6048.30342,40.0,constant,,0.043221790983807296
9,1,True,0,9,1,2,0,clustered__adversarial-positive__142,clustered__adversarial-positive,13,,,15,14,280,,bounded_transverse_width,,,,0.04622800000001348,,14,,0,0,,,,,,,0,,,,,,,,,,0,,0.00014291697880253196,5,44,0,,3,2,263,width40_f015_22,,[],20970.22054283176,0,,0.0,,False,0,,416.0031502142857,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",,30.0,4,142,,20,4,115,5,22,14,ordinary,22,full_coverage_and_all_discovered_cleared,242,5824.044103,40.0,constant,,0.04625079198740423
9,1,True,0,9,1,2,0,clustered__adversarial-positive__142,clustered__adversarial-positive,13,15,,15,14,265,,bounded_transverse_width,,base,0,0.046480999999999995,,14,,0,0,,,,,,False,0,,,,,,,,,,0,15,0.0001360420137643814,5,44,0,,3,2,248,range_width015,,[],20970.22054283176,0,,0.0,,False,0,,409.5745787857143,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",,30.0,4,142,1.0,20,4,115,5,22,14,ordinary,22,full_coverage_and_all_discovered_cleared,227,5734.044103,40.0,constant,,0.0465171670075506
9,1,True,0,9,1,2,0,clustered__adversarial-positive__142,clustered__adversarial-positive,13,15,,15,14,265,,bounded_transverse_width,,base,0,0.04612399999999184,,14,,0,0,,,15,0,15,False,0,,,,,,,,,,0,15,0.00012445903848856688,5,44,0,,3,2,248,faithful_width015,,[],20970.22054283176,0,,0.0,,False,0,,409.5745787857143,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",,30.0,4,142,1.0,20,4,115,5,22,14,ordinary,22,full_coverage_and_all_discovered_cleared,227,5734.044103,40.0,constant,,0.04620158299803734
9,1,True,0,9,1,2,0,clustered__adversarial-positive__142,clustered__adversarial-positive,13,15,15,15,14,265,,bounded_transverse_width,,base,0,0.04796800000002577,0,14,,0,0,,,15,0,15,False,0,,,,,,,,,,0,15,0.00014191598165780306,5,44,0,4,3,2,248,deferred_width015,6,[],20970.22054283176,0,,0.0,,False,0,0,409.5745787857143,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",0,30.0,4,142,1.0,20,4,115,5,22,14,ordinary,22,full_coverage_and_all_discovered_cleared,227,5734.044103,40.0,constant,,0.04799008299596608
9,1,True,0,9,1,2,0,clustered__adversarial-positive__142,clustered__adversarial-positive,13,15,15,15,14,265,,bounded_transverse_width,,base,0,0.052043999999995094,0,14,,0,0,,,15,0,15,False,0,,,,,,,,,,0,15,0.000162874988745898,5,44,0,8,3,2,248,predict8_width015,6,[],20970.22054283176,0,,0.0,,False,0,308,409.5745787857143,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",0,30.0,4,142,1.0,20,4,115,5,22,14,ordinary,22,full_coverage_and_all_discovered_cleared,227,5734.044103,40.0,constant,,0.052096374973189086
12,2,True,0,12,1,1,0,clustered__adversarial-positive__142,clustered__adversarial-positive,13,0,,14,14,249,,bounded_transverse_width,,arc,46,0.049258000000008906,,14,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.0001438330509699881,4,0,0,,4,3,233,arc05_noskip_width015,,[],20916.17512176547,0,,0.0,,False,0,,401.8025015,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",,30.0,4,142,0.5,20,5,10,4,24,14,ordinary,22,full_coverage_and_all_discovered_cleared,207,5625.235021,40.0,constant,,0.0493500410229899
12,2,True,0,12,1,1,0,clustered__adversarial-positive__142,clustered__adversarial-positive,13,4,4,14,14,245,,bounded_transverse_width,,arc,46,0.049185999999991736,0,14,cached_distance_prefix_sum,0,0,,,4,0,4,False,0,,,,,,,,,,0,4,0.00013758300337940454,4,0,0,4,4,3,229,deferred_arc05_width015,6,[],20916.17512176547,0,,0.0,,False,0,0,400.08821578571434,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",0,30.0,4,142,0.5,20,5,10,4,24,14,ordinary,22,full_coverage_and_all_discovered_cleared,203,5601.235021,40.0,constant,,0.04921379202278331
16,3,True,0,16,2,2,0,clustered__adversarial-positive__142,clustered__adversarial-positive,12,0,,14,14,347,,bounded_transverse_width,,locked,49,0.04579799999999068,,14,cached_distance_prefix_sum,0,0,,,,,,True,0,,,,,,,,,,0,0,0.0001413749996572733,4,0,0,,5,3,331,locked_noskip_width015,,[],23789.914330927386,0,,0.0,,False,0,,484.85591892857144,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",,30.0,4,142,1.0,22,13,35,4,27,14,ordinary,22,full_coverage_and_all_discovered_cleared,305,6787.982865,40.0,constant,,0.04579816700424999
16,3,True,0,16,2,2,0,clustered__adversarial-positive__142,clustered__adversarial-positive,12,33,33,14,14,314,,bounded_transverse_width,,locked,49,0.04684199999999805,4,14,cached_distance_prefix_sum,0,0,,,33,0,29,True,0,,,,,,,,,,0,33,0.0001586669823154807,4,0,0,4,5,3,298,deferred_locked_width015,6,[],23789.914330927386,0,,0.0,,False,0,0,470.99877607142855,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",0,30.0,4,142,1.0,22,13,35,4,27,14,ordinary,22,full_coverage_and_all_discovered_cleared,276,6593.982865,40.0,constant,,0.0469263750128448
9,1,True,0,9,1,2,0,clustered__adversarial-positive__142,clustered__adversarial-positive,13,15,15,15,14,265,,bounded_transverse_width,,base,0,0.0479440000000011,0,14,,0,0,,,15,0,15,False,0,,,,,,,,,,0,15,0.00015354197239503264,5,44,0,4,3,2,248,cheap_predict4_width015,6,[],20970.22054283176,0,,0.0,,False,0,121,409.5745787857143,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",0,30.0,4,142,1.0,20,4,115,5,22,14,ordinary,22,full_coverage_and_all_discovered_cleared,227,5734.044103,40.0,constant,,0.04796370805706829
9,1,True,0,9,1,2,0,clustered__adversarial-positive__142,clustered__adversarial-positive,13,15,15,15,14,265,,bounded_transverse_width,,base,0,0.048483000000004495,0,14,,0,0,,,15,0,15,False,0,,,,,,,,,,0,15,0.00013766699703410268,5,44,0,8,3,2,248,cheap_predict8_width015,6,[],20970.22054283176,0,,0.0,,False,0,308,409.5745787857143,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",0,30.0,4,142,1.0,20,4,115,5,22,14,ordinary,22,full_coverage_and_all_discovered_cleared,227,5734.044103,40.0,constant,,0.048500250035431236
12,2,True,0,12,1,1,0,clustered__adversarial-positive__142,clustered__adversarial-positive,13,4,4,14,14,245,,bounded_transverse_width,,arc,46,0.05060700000001361,0,14,cached_distance_prefix_sum,0,0,,,4,0,4,False,0,,,,,,,,,,0,4,0.00014175003161653876,4,0,0,8,4,3,229,cheap_predict8_arc05_width015,6,[],20916.17512176547,0,,0.0,,False,0,71,400.08821578571434,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",0,30.0,4,142,0.5,20,5,10,4,24,14,ordinary,22,full_coverage_and_all_discovered_cleared,203,5601.235021,40.0,constant,,0.050683624984230846
