active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,configured_angle_schedule,configured_probe_angle_deg,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,forced_continuations,inconsistent_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
20,7,True,0,20,3,4,0,near_collinear_min__n16__positive,near_collinear_min,13,17,16,251,fixed,30.0,0.03329899999999952,16,0,0,,0,0,3,45,6,4,2,232,packet_wide30_22,[],26466.025173458267,0,0.0,False,0,421.6378145,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,24,1,4,3,29,16,stress,16,public_upper_bound_16,210,6746.205032,0.03331116703338921
24,8,True,0,24,3,4,0,near_collinear_min__n16__positive,near_collinear_min,13,17,16,259,decay,20.0,0.03576100000000082,16,0,0,,0,0,3,48,6,4,2,240,packet_decay20_22,[],24002.822078401554,0,0.0,False,0,393.597776,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,28,3,4,3,32,16,stress,16,public_upper_bound_16,214,6297.564416,0.035773292009253055
29,14,True,0,29,3,5,2,near_collinear_min__n16__positive,near_collinear_min,13,18,16,264,first,30.0,0.035161999999999694,16,0,0,,0,0,2,49,6,6,3,244,packet_first30_22,[],25415.820141071013,0,0.0,False,0,412.9477516875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,27,8,1,2,33,16,stress,16,public_upper_bound_16,218,6607.164027,0.03519900003448129
15,2,True,0,15,5,5,0,near_collinear_min__n16__positive,near_collinear_min,11,16,16,253,fixed,15.0,0.03610400000000169,16,0,0,,0,0,4,45,6,2,2,235,packet_f015_15_22,[],21347.103763401305,0,0.0,False,0,358.6512968125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,24,3,3,4,29,16,stress,16,public_upper_bound_16,214,5738.420749,0.036124875012319535
26,15,True,0,26,5,8,5,near_collinear_min__n16__positive,near_collinear_min,11,19,16,278,fixed,10.0,0.03192700000000315,16,0,0,,,0,,27,11,,,257,wide_f05_10_22,[],17612.32462892615,0,0.0,False,,320.9665576875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,46,26,0,,,16,stress,11,public_upper_bound_16,239,5135.464923,0.03195312502793968
51,12,True,0,51,9,11,6,near_collinear_min__n16__negative,near_collinear_min,7,18,16,314,,,0.049716999999994016,16,0,0,,,0,,27,11,,,294,quarter22,[],17976.128635536516,0,0.0,False,,337.8891078125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,58,28,0,,,16,stress,11,public_upper_bound_16,255,5406.225725,0.049759874993469566
16,5,True,0,16,5,5,2,near_collinear_min__n16__negative,near_collinear_min,11,16,16,299,,,0.037371000000000265,16,0,0,,0,0,3,48,2,5,4,281,packet_center22,[],23467.690340638186,0,0.0,False,0,401.971129,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,23,2,0,3,28,16,stress,20,public_upper_bound_16,253,6431.538064,0.03741983399959281
33,12,True,0,33,10,11,4,near_collinear_min__n16__negative,near_collinear_min,6,17,16,286,fixed,3.0,0.04211000000000098,16,0,0,,,0,,27,11,,,267,wide3_22,[],18036.87094362693,0,0.0,False,,329.39838675,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,49,28,0,,,16,stress,11,public_upper_bound_16,245,5270.374188,0.042122375045437366
22,11,True,0,22,4,5,5,near_collinear_min__n16__negative,near_collinear_min,12,17,16,250,fixed,3.0,0.0352229999999949,16,0,0,,0,0,3,46,8,5,4,231,packet_wide3_22,[],18591.78039997783,0,0.0,False,0,322.8347549375,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,30,11,0,3,32,16,stress,14,public_upper_bound_16,209,5165.356079,0.035262040968518704
26,9,True,0,26,7,7,1,near_collinear_min__n16__negative,near_collinear_min,9,16,16,274,fixed,5.0,0.0394590000000008,16,0,0,,,0,,27,11,,,256,wide5_22,[],16889.201036193845,0,0.0,False,,310.9900128125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,45,23,0,,,16,stress,11,public_upper_bound_16,238,4975.840205,0.03950387495569885
13,7,True,0,13,6,6,3,near_collinear_min__n16__negative,near_collinear_min,10,16,16,293,fixed,5.0,0.03439300000000145,16,0,0,,0,0,3,45,2,5,3,275,packet_wide5_22,[],23134.417935261125,0,0.0,False,0,395.742724,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,20,3,0,3,25,16,stress,20,public_upper_bound_16,250,6331.883584,0.034403541998472065
23,7,True,0,23,7,8,0,near_collinear_min__n16__negative,near_collinear_min,9,17,16,276,fixed,10.0,0.036633000000001914,16,0,0,,,0,,27,11,,,257,wide10_22,[],17573.765231537356,0,0.0,False,,320.04706525,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,49,19,0,,,16,stress,11,public_upper_bound_16,238,5120.753044,0.03663854202022776
26,7,True,0,26,2,4,0,near_collinear_min__n16__negative,near_collinear_min,14,18,16,259,fixed,10.0,0.03560599999999425,16,0,0,,0,0,1,51,6,3,2,239,packet_wide10_22,[],22252.281018395355,0,0.0,False,0,371.591012875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,25,12,1,1,35,16,stress,16,public_upper_bound_16,214,5945.456206,0.035613832995295525
21,6,True,0,21,6,6,0,near_collinear_min__n16__negative,near_collinear_min,10,16,16,262,fixed,15.0,0.034553999999999974,16,0,0,,,0,,27,11,,,244,wide15_22,[],17886.6061495428,0,0.0,False,,318.64507675,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,46,18,8,,,16,stress,11,public_upper_bound_16,221,5098.321228,0.03459612501319498
14,6,True,0,14,5,5,1,near_collinear_min__n16__negative,near_collinear_min,11,16,16,290,fixed,15.0,0.03434800000000138,16,0,0,,0,0,2,45,2,4,2,272,packet_wide15_22,[],24134.646252268205,0,0.0,False,0,406.9955779375,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,17,4,0,2,25,16,stress,20,public_upper_bound_16,245,6511.929247,0.034349291992839426
20,5,True,0,20,7,7,0,near_collinear_min__n16__negative,near_collinear_min,9,16,16,263,fixed,20.0,0.033643999999995344,16,0,0,,,0,,27,11,,,245,wide20_22,[],19370.86781327452,0,0.0,False,,337.63584775,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,48,3,8,,,16,stress,11,public_upper_bound_16,223,5402.173564,0.033644458977505565
14,5,True,0,14,5,5,1,near_collinear_min__n16__negative,near_collinear_min,11,16,16,294,fixed,20.0,0.035178999999999405,16,0,0,,0,0,4,46,2,3,2,276,packet_wide20_22,[],25310.519923622793,0,0.0,False,0,423.193998875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,21,1,0,4,26,16,stress,20,public_upper_bound_16,249,6771.103982,0.03530558297643438
17,5,True,0,17,5,5,0,near_collinear_min__n16__negative,near_collinear_min,11,16,16,261,fixed,30.0,0.03365300000000104,16,0,0,,,0,,27,11,,,243,wide30_22,[],20591.264045182896,0,0.0,False,,352.390800625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,49,2,8,,,16,stress,11,public_upper_bound_16,225,5638.25281,0.03369091701461002
14,5,True,0,14,8,8,0,near_collinear_min__n16__negative,near_collinear_min,8,16,16,292,fixed,30.0,0.03347999999999729,16,0,0,,0,0,3,44,3,3,2,274,packet_wide30_22,[],25482.42004421935,0,0.0,False,0,424.7802505625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,27,1,1,3,25,16,stress,19,public_upper_bound_16,250,6796.484009,0.03349233296466991
13,4,True,0,13,5,5,1,near_collinear_min__n16__negative,near_collinear_min,11,16,16,291,decay,20.0,0.03392800000000307,16,0,0,,0,0,2,46,2,3,2,273,packet_decay20_22,[],24667.32436807661,0,0.0,False,0,414.216554375,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,19,3,0,2,26,16,stress,20,public_upper_bound_16,249,6627.46487,0.03393404197413474
15,4,True,0,15,8,8,0,near_collinear_min__n16__negative,near_collinear_min,8,16,16,293,first,30.0,0.033656000000000574,16,0,0,,0,0,2,46,3,2,2,275,packet_first30_22,[],24867.1978650801,0,0.0,False,0,417.3399733125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,27,3,0,2,27,16,stress,19,public_upper_bound_16,249,6677.439573,0.03366254101274535
10,2,True,0,10,8,8,0,near_collinear_min__n16__negative,near_collinear_min,8,16,16,291,fixed,15.0,0.035468999999999085,16,0,0,,0,0,4,43,3,2,2,273,packet_f015_15_22,[],22393.60274389443,0,0.0,False,0,385.85753425,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,27,1,0,4,24,16,stress,19,public_upper_bound_16,250,6173.720548,0.03552062500966713
26,12,True,0,26,5,7,3,near_collinear_min__n16__negative,near_collinear_min,11,18,16,281,fixed,10.0,0.03552499999999981,16,0,0,,,0,,27,11,,,261,wide_f05_10_22,[],17275.434653792476,0,0.0,False,,318.1304329375,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,50,23,0,,,16,stress,11,public_upper_bound_16,244,5090.086927,0.035532374982722104
59,16,True,0,59,3,12,7,near_collinear_min__n16__spatial,near_collinear_min,13,25,16,320,,,0.050907000000002256,16,0,0,,,0,,27,11,,,293,quarter22,[],17660.360988318407,0,0.0,False,,334.379512,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,49,32,0,,,16,stress,11,public_upper_bound_16,246,5350.072192,0.05091645900392905
55,12,True,0,55,0,8,6,near_collinear_min__n16__spatial,near_collinear_min,16,24,16,293,,,0.05421100000000223,16,0,0,,0,0,4,81,6,9,9,267,packet_center22,[],21524.40753479121,0,0.0,False,0,372.4925938125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,23,28,3,4,65,16,stress,16,public_upper_bound_16,216,5959.881501,0.054231834015809
31,12,True,0,31,4,10,3,near_collinear_min__n16__spatial,near_collinear_min,12,22,16,286,fixed,3.0,0.037024999999999864,16,0,0,,,0,,27,11,,,262,wide3_22,[],17391.265101902627,0,0.0,False,,320.4533135,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,46,32,0,,,16,stress,11,public_upper_bound_16,241,5127.253016,0.037079333036672324
18,7,True,0,18,3,3,3,near_collinear_min__n16__spatial,near_collinear_min,13,16,16,237,fixed,3.0,0.03344200000000086,16,0,0,,0,0,3,45,7,5,3,219,packet_wide3_22,[],21121.077792842858,0,0.0,False,0,350.013472125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,20,5,1,3,30,16,stress,15,public_upper_bound_16,201,5600.215554,0.03346062498167157
32,8,True,0,32,0,7,1,near_collinear_min__n16__spatial,near_collinear_min,16,23,16,284,fixed,5.0,0.03849199999999797,16,0,0,,,0,,27,11,,,259,wide5_22,[],18305.58975667875,0,0.0,False,,331.06987175,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,42,23,0,,,16,stress,11,public_upper_bound_16,240,5297.117948,0.03850799996871501
22,9,True,0,22,3,3,3,near_collinear_min__n16__spatial,near_collinear_min,13,16,16,248,fixed,5.0,0.034110999999995784,16,0,0,,0,0,3,48,6,5,3,230,packet_wide5_22,[],21555.44923993049,0,0.0,False,0,359.193115375,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,20,9,1,3,32,16,stress,16,public_upper_bound_16,206,5747.089846,0.03411416697781533
28,8,True,0,28,2,8,1,near_collinear_min__n16__spatial,near_collinear_min,14,22,16,285,fixed,10.0,0.03767299999999807,16,0,0,,,0,,27,11,,,261,wide10_22,[],19307.50407572461,0,0.0,False,,344.28130075,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,48,24,0,,,16,stress,11,public_upper_bound_16,244,5508.500812,0.037708666000980884
26,7,True,0,26,4,4,2,near_collinear_min__n16__spatial,near_collinear_min,12,16,16,298,fixed,10.0,0.03674399999999878,16,0,0,,0,0,1,53,6,3,2,280,packet_wide10_22,[],22977.97342259348,0,0.0,False,0,395.7246676875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,50,24,0,1,37,16,stress,16,public_upper_bound_16,256,6331.594683,0.036768792022485286
26,8,True,0,26,3,6,0,near_collinear_min__n16__spatial,near_collinear_min,13,19,16,285,fixed,15.0,0.036841000000002566,16,0,0,,,0,,27,11,,,264,wide15_22,[],18615.53530972331,0,0.0,False,,335.881691125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,53,13,0,,,16,stress,11,public_upper_bound_16,242,5374.107058,0.03685800003586337
24,10,True,0,24,4,7,2,near_collinear_min__n16__spatial,near_collinear_min,12,19,16,305,fixed,15.0,0.03712300000000113,16,0,0,,0,0,1,51,3,4,2,284,packet_wide15_22,[],24718.398566183096,0,0.0,False,0,419.229981875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,28,5,0,1,32,16,stress,19,public_upper_bound_16,255,6707.67971,0.03714145801495761
26,8,True,0,26,3,8,0,near_collinear_min__n16__spatial,near_collinear_min,13,21,16,294,fixed,20.0,0.03404399999999441,16,0,0,,,0,,27,11,,,271,wide20_22,[],23223.248533467617,0,0.0,False,,396.2906065,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,60,2,0,,,16,stress,11,public_upper_bound_16,246,6340.649704,0.0340510830283165
27,11,True,0,27,1,5,1,near_collinear_min__n16__spatial,near_collinear_min,15,20,16,271,fixed,20.0,0.035192999999999586,16,0,0,,0,0,2,49,6,3,2,249,packet_wide20_22,[],24650.333459926154,0,0.0,False,0,405.629168125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,34,5,1,2,33,16,stress,16,public_upper_bound_16,223,6490.06669,0.035197333025280386
18,4,True,0,18,2,5,0,near_collinear_min__n16__spatial,near_collinear_min,14,19,16,273,fixed,30.0,0.033048000000000854,16,0,0,,,0,,27,11,,,252,wide30_22,[],21935.148788843842,0,0.0,False,,372.8768595,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,49,0,0,,,16,stress,11,public_upper_bound_16,230,5966.029752,0.03306737495586276
14,5,True,0,14,3,7,1,near_collinear_min__n16__spatial,near_collinear_min,13,20,16,242,fixed,30.0,0.03523799999999966,16,0,0,,0,0,4,38,10,3,2,220,packet_wide30_22,[],21342.648293070582,0,0.0,False,0,354.1581035,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,33,1,18,4,26,16,stress,12,public_upper_bound_16,206,5666.529656,0.03529387497110292
26,10,True,0,26,1,5,1,near_collinear_min__n16__spatial,near_collinear_min,15,20,16,266,decay,20.0,0.035417000000002474,16,0,0,,0,0,2,49,6,3,2,244,packet_decay20_22,[],23777.466968734345,0,0.0,False,0,392.9683370625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,30,9,1,2,33,16,stress,16,public_upper_bound_16,220,6287.493393,0.03545479098102078
30,15,True,0,30,2,5,3,near_collinear_min__n16__spatial,near_collinear_min,14,19,16,264,first,30.0,0.03434599999999932,16,0,0,,0,0,2,50,6,6,3,243,packet_first30_22,[],26651.36530505696,0,0.0,False,0,428.14206625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,25,10,1,2,34,16,stress,16,public_upper_bound_16,216,6850.27306,0.03434862499125302
19,6,True,0,19,2,5,1,near_collinear_min__n16__spatial,near_collinear_min,14,19,16,298,fixed,15.0,0.03570599999999757,16,0,0,,0,0,4,49,3,3,2,277,packet_f015_15_22,[],23737.85892250074,0,0.0,False,0,404.5982363125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,22,4,0,4,30,16,stress,19,public_upper_bound_16,252,6473.571781,0.035707542032469064
29,16,True,0,29,3,7,5,near_collinear_min__n16__spatial,near_collinear_min,13,20,16,282,fixed,10.0,0.03287900000000121,16,0,0,,,0,,27,11,,,260,wide_f05_10_22,[],18135.159354985506,0,0.0,False,,328.8769918125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,153,46,25,0,,,16,stress,11,public_upper_bound_16,243,5262.031869,0.032907209009863436
32,13,True,0,32,4,4,6,unknown_count_late__n10__positive,unknown_count_late,6,10,10,321,,,0.029521000000002573,10,0,0,,,0,,32,0,,,309,quarter22,[],22740.428552159712,0,0.0,False,,641.2085707,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,13,28,1,,,10,stress,22,full_coverage_and_all_discovered_cleared,269,6412.085707,0.029567249992396683
32,9,True,0,32,4,4,4,unknown_count_late__n10__positive,unknown_count_late,6,10,10,338,,,0.03882899999999978,10,0,0,,0,0,5,59,0,6,5,326,packet_center22,[],22455.023928318864,0,0.0,False,0,646.2004784,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,18,19,1,5,37,10,stress,22,full_coverage_and_all_discovered_cleared,291,6462.004784,0.03883529099402949
29,15,True,0,29,2,3,6,unknown_count_late__n10__positive,unknown_count_late,8,11,10,318,fixed,3.0,0.026264999999995098,10,0,0,,,0,,32,0,,,305,wide3_22,[],23952.30942676594,0,0.0,False,,663.8461883,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,12,26,1,,,10,stress,22,full_coverage_and_all_discovered_cleared,270,6638.461883,0.02626524999504909
22,11,True,0,22,1,1,5,unknown_count_late__n10__positive,unknown_count_late,9,10,10,449,fixed,3.0,0.0323540000000051,10,0,0,,0,0,5,48,0,6,4,437,packet_wide3_22,[],24822.65470632713,0,0.0,False,0,760.2530941,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,28,19,1,5,26,10,stress,22,full_coverage_and_all_discovered_cleared,403,7602.530941,0.03237658302532509
26,10,True,0,26,1,1,3,unknown_count_late__n10__positive,unknown_count_late,9,10,10,316,fixed,5.0,0.027642000000000166,10,0,0,,,0,,32,0,,,304,wide5_22,[],26288.377484774413,0,0.0,False,,710.4675495,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,14,21,1,,,10,stress,22,full_coverage_and_all_discovered_cleared,277,7104.675495,0.027660417021252215
15,7,True,0,15,4,4,3,unknown_count_late__n10__positive,unknown_count_late,6,10,10,450,fixed,5.0,0.03265299999999627,10,0,0,,0,0,5,43,0,6,3,438,packet_wide5_22,[],24130.600058413445,0,0.0,False,0,747.8120005,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,29,21,1,5,21,10,stress,22,full_coverage_and_all_discovered_cleared,412,7478.120005,0.032720332965254784
22,10,True,0,22,0,0,3,unknown_count_late__n10__positive,unknown_count_late,10,10,10,311,fixed,10.0,0.02414200000000477,10,0,0,,,0,,32,0,,,299,wide10_22,[],25513.515685642196,0,0.0,False,,691.3703133,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,13,9,1,,,10,stress,22,full_coverage_and_all_discovered_cleared,266,6913.703133,0.024153542006388307
21,10,True,0,21,1,5,3,unknown_count_late__n10__positive,unknown_count_late,9,14,10,336,fixed,10.0,0.028826999999999714,10,0,0,,0,0,2,46,0,6,3,320,packet_wide10_22,[],23237.766136595423,0,0.0,False,0,659.8553223,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,13,5,1,2,24,10,stress,22,full_coverage_and_all_discovered_cleared,289,6598.553223,0.02884133398765698
18,8,True,0,18,0,0,3,unknown_count_late__n10__positive,unknown_count_late,10,10,10,304,fixed,15.0,0.023204999999997256,10,0,0,,,0,,32,0,,,292,wide15_22,[],24595.058291297348,0,0.0,False,,669.3011657,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,10,5,1,,,10,stress,22,full_coverage_and_all_discovered_cleared,264,6693.011657,0.023210457991808653
19,8,True,0,19,0,0,3,unknown_count_late__n10__positive,unknown_count_late,10,10,10,308,fixed,15.0,0.028004000000002804,10,0,0,,0,0,2,46,0,6,3,296,packet_wide15_22,[],24581.27420813692,0,0.0,False,0,671.325484,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,13,5,1,3,24,10,stress,22,full_coverage_and_all_discovered_cleared,267,6713.25484,0.028030708024743944
18,8,True,0,18,0,0,3,unknown_count_late__n10__positive,unknown_count_late,10,10,10,308,fixed,20.0,0.024679999999996483,10,0,0,,,0,,32,0,,,296,wide20_22,[],25330.96528484911,0,0.0,False,,686.2193053,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,14,3,1,,,10,stress,22,full_coverage_and_all_discovered_cleared,266,6862.193053,0.02469550003297627
17,8,True,0,17,0,0,3,unknown_count_late__n10__positive,unknown_count_late,10,10,10,333,fixed,20.0,0.027530000000005828,10,0,0,,0,0,2,44,0,6,3,321,packet_wide20_22,[],26555.918437842374,0,0.0,False,0,725.7183683000001,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,14,3,2,2,22,10,stress,22,full_coverage_and_all_discovered_cleared,291,7257.183683,0.027538875001482666
20,11,True,0,20,0,0,3,unknown_count_late__n10__positive,unknown_count_late,10,10,10,310,fixed,30.0,0.0249290000000002,10,0,0,,,0,,32,0,,,298,wide30_22,[],27865.06190991941,0,0.0,False,,737.9012379,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,14,3,1,,,10,stress,22,full_coverage_and_all_discovered_cleared,266,7379.012379,0.024942457966972142
18,10,True,0,18,0,0,3,unknown_count_late__n10__positive,unknown_count_late,10,10,10,312,fixed,30.0,0.026645000000002028,10,0,0,,0,0,1,43,0,6,3,300,packet_wide30_22,[],26588.153692756707,0,0.0,False,0,713.5630734,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,12,3,2,1,21,10,stress,22,full_coverage_and_all_discovered_cleared,268,7135.630734,0.02664649998769164
16,7,True,0,16,0,0,3,unknown_count_late__n10__positive,unknown_count_late,10,10,10,329,decay,20.0,0.027459000000000344,10,0,0,,0,0,2,44,0,6,3,317,packet_decay20_22,[],25853.699831059756,0,0.0,False,0,709.4739962,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,11,5,2,2,22,10,stress,22,full_coverage_and_all_discovered_cleared,289,7094.739962,0.027464125014375895
19,9,True,0,19,0,1,3,unknown_count_late__n10__positive,unknown_count_late,10,11,10,318,first,30.0,0.027503000000002942,10,0,0,,0,0,2,45,0,6,3,305,packet_first30_22,[],25031.2994686398,0,0.0,False,0,685.9259889,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,16,10,2,2,23,10,stress,22,full_coverage_and_all_discovered_cleared,275,6859.259889,0.027562750037759542
19,8,True,0,19,3,3,2,unknown_count_late__n10__positive,unknown_count_late,7,10,10,329,fixed,15.0,0.02826999999999913,10,0,0,,0,0,6,45,0,4,2,317,packet_f015_15_22,[],24614.122092538855,0,0.0,False,0,684.2824416000001,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,21,9,1,6,23,10,stress,22,full_coverage_and_all_discovered_cleared,285,6842.824416,0.028269083995837718
24,16,True,0,24,4,7,6,unknown_count_late__n10__positive,unknown_count_late,6,13,10,321,fixed,10.0,0.022097000000002254,10,0,0,,,0,,32,0,,,306,wide_f05_10_22,[],24809.67455336165,0,0.0,False,,681.9934906999999,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,154,18,10,1,,,10,stress,22,full_coverage_and_all_discovered_cleared,269,6819.934907,0.02210250002099201
41,15,True,0,41,3,6,7,unknown_count_late__n10__negative,unknown_count_late,7,13,10,340,,,0.03390100000000018,10,0,0,,,0,,32,0,,,325,quarter22,[],23423.263525796785,0,0.0,False,,664.7652701,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,20,34,1,,,10,stress,22,full_coverage_and_all_discovered_cleared,279,6647.652701,0.03390679199947044
47,14,True,0,47,3,3,7,unknown_count_late__n10__negative,unknown_count_late,7,10,10,422,,,0.042999000000001786,10,0,0,,0,0,8,71,0,8,7,410,packet_center22,[],25899.811817139525,0,0.0,False,0,764.696236,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,21,37,1,13,49,10,stress,22,full_coverage_and_all_discovered_cleared,367,7646.96236,0.04310808295849711
34,19,True,0,34,2,5,8,unknown_count_late__n10__negative,unknown_count_late,8,13,10,323,fixed,3.0,0.026984999999996262,10,0,0,,,0,,32,0,,,308,wide3_22,[],25170.769169412808,0,0.0,False,,690.4153828000001,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,10,30,1,,,10,stress,22,full_coverage_and_all_discovered_cleared,271,6904.153828,0.026993166946340352
19,10,True,0,19,2,4,4,unknown_count_late__n10__negative,unknown_count_late,8,12,10,450,fixed,3.0,0.03192399999999651,10,0,0,,0,0,6,45,0,6,3,436,packet_wide3_22,[],23978.008330126726,0,0.0,False,0,743.9601663000001,"[1, 3, 5, 7, 8, 9, 10, 13, 14, 20]",4,155,25,23,1,7,23,10,stress,22,full_coverage_and_all_discovered_cleared,408,7439.601663,0.03193529194686562
