active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,wall_s
27,5,True,0,27,6,9,0,unknown_count_late__n16__positive,unknown_count_late,10,,,19,16,218,bounded_transverse_width,,,,0.04476400000000069,,16,,0,0,,,,,,0,0,,9,52,7,,4,3,197,width_grid21_7,,,[],17270.254742985155,0,0.0,False,0,,294.0031843125,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,157,,23,44,0,9,38,16,stress,14,public_upper_bound_16,176,4704.050949,40.0,constant,0.04479941597674042
27,5,True,0,27,6,9,0,unknown_count_late__n16__positive,unknown_count_late,10,0,,19,16,218,bounded_transverse_width,,base,0,0.044699999999991746,,16,,0,0,,,,,False,0,0,0,9,52,7,,4,3,197,range_grid21_7,,,[],17270.254742985155,0,0.0,False,0,,294.0031843125,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,157,1.0,23,44,0,9,38,16,stress,14,public_upper_bound_16,176,4704.050949,40.0,constant,0.044740499986801296
27,5,True,0,27,6,9,0,unknown_count_late__n16__positive,unknown_count_late,10,0,1,19,16,217,bounded_transverse_width,,base,0,0.046390000000002374,0,16,,0,0,,1,0,1,False,0,0,1,9,52,7,8,4,3,196,predict_grid21_7,5,,[],17270.254742985155,0,0.0,False,0,83,293.6281843125,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",1,30.0,4,,,157,1.0,23,44,0,9,38,16,stress,14,public_upper_bound_16,175,4698.050949,40.0,constant,0.04640099999960512
23,2,True,0,23,6,10,0,unknown_count_late__n16__positive,unknown_count_late,10,0,,20,16,220,bounded_transverse_width,,locked,57,0.03813699999999187,,16,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,8,0,1,,4,3,198,locked_full_grid21_7,,,[],24921.853234585666,0,0.0,False,0,,389.648165625,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,157,1.0,17,16,0,8,37,16,stress,20,public_upper_bound_16,168,6234.37065,40.0,constant,0.038163916033227
23,2,True,0,23,6,10,0,unknown_count_late__n16__positive,unknown_count_late,10,0,0,20,16,220,bounded_transverse_width,,locked,57,0.03954000000000235,0,16,cached_distance_prefix_sum,0,0,,0,0,0,True,0,0,0,8,0,1,8,4,3,198,count_locked_grid21_7,5,5,[],24921.853234585666,0,0.0,False,0,48,389.648165625,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,0,0,157,1.0,17,16,0,8,37,16,stress,20,public_upper_bound_16,168,6234.37065,40.0,constant,0.039579832984600216
30,10,True,0,30,5,6,2,unknown_count_late__n16__positive,unknown_count_late,11,,,17,16,197,bounded_transverse_width,,,,0.043989999999993756,,16,,0,0,,,,,,0,0,,7,51,8,,4,3,178,width_grid21_29,,,[],16051.501166205731,0,0.0,False,0,,270.8937644375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,157,,26,31,0,8,38,16,stress,13,public_upper_bound_16,151,4334.300231,40.0,constant,0.04401079099625349
30,10,True,0,30,5,6,2,unknown_count_late__n16__positive,unknown_count_late,11,0,,17,16,197,bounded_transverse_width,,base,0,0.043834000000003925,,16,,0,0,,,,,False,0,0,0,7,51,8,,4,3,178,range_grid21_29,,,[],16051.501166205731,0,0.0,False,0,,270.8937644375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,157,1.0,26,31,0,8,38,16,stress,13,public_upper_bound_16,151,4334.300231,40.0,constant,0.04384324996499345
30,10,True,0,30,5,6,2,unknown_count_late__n16__positive,unknown_count_late,11,0,0,17,16,197,bounded_transverse_width,,base,0,0.04489900000000091,0,16,,0,0,,0,0,0,False,0,0,0,7,51,8,8,4,3,178,predict_grid21_29,5,,[],16051.501166205731,0,0.0,False,0,91,270.8937644375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,157,1.0,26,31,0,8,38,16,stress,13,public_upper_bound_16,151,4334.300231,40.0,constant,0.04491433297516778
30,9,True,0,30,6,6,2,unknown_count_late__n16__positive,unknown_count_late,10,0,,16,16,189,bounded_transverse_width,,locked,52,0.03688700000000722,,16,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,10,0,8,,4,3,171,locked_full_grid21_29,,,[],17084.060445388564,0,0.0,False,0,,280.9882555625,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,157,1.0,22,25,0,11,39,16,stress,13,public_upper_bound_16,144,4495.812089,40.0,constant,0.03692049998790026
30,9,True,0,30,6,6,2,unknown_count_late__n16__positive,unknown_count_late,10,0,0,16,16,189,bounded_transverse_width,,locked,52,0.037779999999997926,0,16,cached_distance_prefix_sum,0,0,,0,0,0,True,0,0,0,10,0,8,8,4,3,171,count_locked_grid21_29,5,5,[],17084.060445388564,0,0.0,False,0,54,280.9882555625,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,0,0,157,1.0,22,25,0,11,39,16,stress,13,public_upper_bound_16,144,4495.812089,40.0,constant,0.03778704203432426
38,10,True,0,38,6,7,2,unknown_count_late__n16__negative,unknown_count_late,10,,,17,16,222,bounded_transverse_width,,,,0.04939600000000155,,16,,0,0,,,,,,0,0,,12,57,11,,4,3,203,width_convex22,,,[],19446.966392589216,0,0.0,False,0,,322.83707975,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,158,,51,42,0,13,46,16,stress,11,public_upper_bound_16,178,5165.393276,40.0,constant,0.04946150002069771
38,10,True,0,38,6,7,2,unknown_count_late__n16__negative,unknown_count_late,10,0,,17,16,222,bounded_transverse_width,,base,0,0.04875699999999483,,16,,0,0,,,,,False,0,0,0,12,57,11,,4,3,203,range_convex22,,,[],19446.966392589216,0,0.0,False,0,,322.83707975,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,158,1.0,51,42,0,13,46,16,stress,11,public_upper_bound_16,178,5165.393276,40.0,constant,0.04877566697541624
38,10,True,0,38,6,7,2,unknown_count_late__n16__negative,unknown_count_late,10,0,0,17,16,222,bounded_transverse_width,,base,0,0.04998199999999997,0,16,,0,0,,0,0,0,False,0,0,0,12,57,11,8,4,3,203,predict_convex22,5,,[],19446.966392589216,0,0.0,False,0,40,322.83707975,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,158,1.0,51,42,0,13,46,16,stress,11,public_upper_bound_16,178,5165.393276,40.0,constant,0.04999866598518565
34,13,True,0,34,3,6,2,unknown_count_late__n16__negative,unknown_count_late,13,0,,19,16,255,bounded_transverse_width,,locked,56,0.05188799999999105,,16,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,7,0,5,,5,3,234,locked_full_convex22,,,[],21866.297460481608,0,0.0,False,0,,364.516218,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,158,1.0,40,89,2,7,39,16,stress,17,public_upper_bound_16,200,5832.259488,40.0,constant,0.05190891696838662
34,13,True,0,34,3,6,2,unknown_count_late__n16__negative,unknown_count_late,13,0,0,19,16,255,bounded_transverse_width,,locked,56,0.05353399999999908,0,16,cached_distance_prefix_sum,0,0,,0,0,0,True,0,0,0,7,0,5,8,5,3,234,count_locked_convex22,5,5,[],21866.297460481608,0,0.0,False,0,56,364.516218,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,0,0,158,1.0,40,89,2,7,39,16,stress,17,public_upper_bound_16,200,5832.259488,40.0,constant,0.0535660830209963
25,4,True,0,25,9,12,0,unknown_count_late__n16__negative,unknown_count_late,7,,,19,16,221,bounded_transverse_width,,,,0.042235999999988394,,16,,0,0,,,,,,0,0,,10,57,1,,4,3,200,width_closed21_3,,,[],23675.09207608696,0,0.0,False,0,,374.626150875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,158,,12,11,0,11,37,16,stress,20,public_upper_bound_16,170,5994.018414,40.0,constant,0.04224029101897031
25,4,True,0,25,9,12,0,unknown_count_late__n16__negative,unknown_count_late,7,0,,19,16,221,bounded_transverse_width,,base,0,0.042576999999994314,,16,,0,0,,,,,False,0,0,0,10,57,1,,4,3,200,range_closed21_3,,,[],23675.09207608696,0,0.0,False,0,,374.626150875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,158,1.0,12,11,0,11,37,16,stress,20,public_upper_bound_16,170,5994.018414,40.0,constant,0.042586083989590406
25,4,True,0,25,9,12,0,unknown_count_late__n16__negative,unknown_count_late,7,0,0,19,16,221,bounded_transverse_width,,base,0,0.04360899999998935,0,16,,0,0,,0,0,0,False,0,0,0,10,57,1,8,4,3,200,predict_closed21_3,5,,[],23675.09207608696,0,0.0,False,0,33,374.626150875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,158,1.0,12,11,0,11,37,16,stress,20,public_upper_bound_16,170,5994.018414,40.0,constant,0.043636999966111034
24,5,True,0,24,9,11,0,unknown_count_late__n16__negative,unknown_count_late,7,0,,18,16,220,bounded_transverse_width,,locked,55,0.037637000000003695,,16,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,10,0,1,,4,3,200,locked_full_closed21_3,,,[],25902.66893437649,0,0.0,False,0,,402.1583616875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,158,1.0,17,22,0,11,35,16,stress,20,public_upper_bound_16,168,6434.533787,40.0,constant,0.03764983301516622
24,5,True,0,24,9,11,0,unknown_count_late__n16__negative,unknown_count_late,7,0,0,18,16,220,bounded_transverse_width,,locked,55,0.03855900000000645,0,16,cached_distance_prefix_sum,0,0,,0,0,0,True,0,0,0,10,0,1,8,4,3,200,count_locked_closed21_3,5,5,[],25902.66893437649,0,0.0,False,0,61,402.1583616875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,0,0,158,1.0,17,22,0,11,35,16,stress,20,public_upper_bound_16,168,6434.533787,40.0,constant,0.03855958301573992
29,5,True,0,29,5,11,0,unknown_count_late__n16__negative,unknown_count_late,11,,,22,16,259,bounded_transverse_width,,,,0.04276099999999872,,16,,0,0,,,,,,0,0,,10,52,9,,4,3,235,width_grid21_7,,,[],16197.407733995185,0,0.0,False,0,,295.4050966875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,158,,11,17,0,10,40,16,stress,12,public_upper_bound_16,214,4726.481547,40.0,constant,0.04277904098853469
29,5,True,0,29,5,11,0,unknown_count_late__n16__negative,unknown_count_late,11,20,,22,16,239,bounded_transverse_width,,base,0,0.04260899999999879,,16,,0,0,,,,,False,0,0,20,10,52,9,,4,3,215,range_grid21_7,,,[],16197.407733995185,0,0.0,False,0,,287.9050966875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,158,1.0,11,17,0,10,40,16,stress,12,public_upper_bound_16,194,4606.481547,40.0,constant,0.04266479203943163
29,5,True,0,29,5,11,0,unknown_count_late__n16__negative,unknown_count_late,11,20,20,22,16,239,bounded_transverse_width,,base,0,0.04422000000000992,2,16,,0,0,,20,0,18,False,0,0,20,10,52,9,8,4,3,215,predict_grid21_7,5,,[],16197.407733995185,0,0.0,False,0,282,288.0925966875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,158,1.0,11,17,0,10,40,16,stress,12,public_upper_bound_16,197,4609.481547,40.0,constant,0.04424633295275271
23,4,True,0,23,9,12,0,unknown_count_late__n16__negative,unknown_count_late,7,0,,19,16,220,bounded_transverse_width,,locked,55,0.0373209999999915,,16,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,10,0,1,,4,3,199,locked_full_grid21_7,,,[],25896.64548967634,0,0.0,False,0,,401.9580685625,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,158,1.0,17,22,0,11,35,16,stress,20,public_upper_bound_16,168,6431.329097,40.0,constant,0.037326207966543734
23,4,True,0,23,9,12,0,unknown_count_late__n16__negative,unknown_count_late,7,0,0,19,16,220,bounded_transverse_width,,locked,55,0.03885400000000061,0,16,cached_distance_prefix_sum,0,0,,0,0,0,True,0,0,0,10,0,1,8,4,3,199,count_locked_grid21_7,5,5,[],25896.64548967634,0,0.0,False,0,61,401.9580685625,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,0,0,158,1.0,17,22,0,11,35,16,stress,20,public_upper_bound_16,168,6431.329097,40.0,constant,0.038884167035575956
29,8,True,0,29,9,9,2,unknown_count_late__n16__negative,unknown_count_late,7,,,16,16,186,bounded_transverse_width,,,,0.04303799999999569,,16,,0,0,,,,,,0,0,,10,52,8,,4,3,168,width_grid21_29,,,[],18659.461893337357,0,0.0,False,0,,299.6182736875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,158,,17,20,0,11,39,16,stress,13,public_upper_bound_16,142,4793.892379,40.0,constant,0.04306175000965595
29,8,True,0,29,9,9,2,unknown_count_late__n16__negative,unknown_count_late,7,0,,16,16,186,bounded_transverse_width,,base,0,0.04417999999999722,,16,,0,0,,,,,False,0,0,0,10,52,8,,4,3,168,range_grid21_29,,,[],18659.461893337357,0,0.0,False,0,,299.6182736875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,158,1.0,17,20,0,11,39,16,stress,13,public_upper_bound_16,142,4793.892379,40.0,constant,0.04425937501946464
29,8,True,0,29,9,9,2,unknown_count_late__n16__negative,unknown_count_late,7,0,0,16,16,186,bounded_transverse_width,,base,0,0.044038000000000466,0,16,,0,0,,0,0,0,False,0,0,0,10,52,8,8,4,3,168,predict_grid21_29,5,,[],18659.461893337357,0,0.0,False,0,75,299.6182736875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,158,1.0,17,20,0,11,39,16,stress,13,public_upper_bound_16,142,4793.892379,40.0,constant,0.04406550002750009
36,12,True,0,36,7,9,3,unknown_count_late__n16__negative,unknown_count_late,9,0,,18,16,192,bounded_transverse_width,,locked,56,0.03814199999999346,,16,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,13,0,8,,4,3,172,locked_full_grid21_29,,,[],18846.92451558074,0,0.0,False,0,,303.8365564375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,158,1.0,15,32,0,14,43,16,stress,13,public_upper_bound_16,146,4861.384903,40.0,constant,0.03818033303832635
36,12,True,0,36,7,9,3,unknown_count_late__n16__negative,unknown_count_late,9,0,0,18,16,192,bounded_transverse_width,,locked,56,0.039373999999995135,0,16,cached_distance_prefix_sum,0,0,,0,0,0,True,0,0,0,13,0,8,8,4,3,172,count_locked_grid21_29,5,5,[],18846.92451558074,0,0.0,False,0,67,303.8365564375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,0,0,158,1.0,15,32,0,14,43,16,stress,13,public_upper_bound_16,146,4861.384903,40.0,constant,0.039409583958331496
28,9,True,0,28,3,4,3,unknown_count_late__n16__spatial,unknown_count_late,13,,,17,16,207,bounded_transverse_width,,,,0.03591000000000122,,16,,0,0,,,,,,0,0,,7,57,3,,4,3,188,width_convex22,,,[],22548.416012734706,0,0.0,False,0,,355.48019975,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,159,,11,5,0,7,38,16,stress,19,public_upper_bound_16,155,5687.683196,40.0,constant,0.03592162497807294
28,9,True,0,28,3,4,3,unknown_count_late__n16__spatial,unknown_count_late,13,0,,17,16,207,bounded_transverse_width,,base,0,0.0362790000000075,,16,,0,0,,,,,False,0,0,0,7,57,3,,4,3,188,range_convex22,,,[],22548.416012734706,0,0.0,False,0,,355.48019975,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,159,1.0,11,5,0,7,38,16,stress,19,public_upper_bound_16,155,5687.683196,40.0,constant,0.03629770805127919
28,9,True,0,28,3,4,3,unknown_count_late__n16__spatial,unknown_count_late,13,0,0,17,16,207,bounded_transverse_width,,base,0,0.0368090000000052,0,16,,0,0,,0,0,0,False,0,0,0,7,57,3,8,4,3,188,predict_convex22,5,,[],22548.416012734706,0,0.0,False,0,5,355.48019975,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,159,1.0,11,5,0,7,38,16,stress,19,public_upper_bound_16,155,5687.683196,40.0,constant,0.0368374579702504
35,14,True,0,35,1,6,3,unknown_count_late__n16__spatial,unknown_count_late,15,0,,21,16,240,bounded_transverse_width,,locked,57,0.048290000000008604,,16,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,9,0,5,,6,3,217,locked_full_convex22,,,[],22018.31275035546,0,0.0,False,0,,360.4789090625,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,159,1.0,30,64,1,11,40,16,stress,17,public_upper_bound_16,184,5767.662545,40.0,constant,0.04831625003134832
35,14,True,0,35,1,6,3,unknown_count_late__n16__spatial,unknown_count_late,15,0,0,21,16,240,bounded_transverse_width,,locked,57,0.050017999999994345,0,16,cached_distance_prefix_sum,0,0,,0,0,0,True,0,0,0,9,0,5,8,6,3,217,count_locked_convex22,5,5,[],22018.31275035546,0,0.0,False,0,37,360.4789090625,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,0,0,159,1.0,30,64,1,11,40,16,stress,17,public_upper_bound_16,184,5767.662545,40.0,constant,0.05003554199356586
26,4,True,0,26,3,5,0,unknown_count_late__n16__spatial,unknown_count_late,13,,,18,16,169,bounded_transverse_width,,,,0.04145499999999913,,16,,0,0,,,,,,0,0,,8,50,9,,3,3,149,width_closed21_3,,,[],15921.886607539063,0,0.0,False,0,,259.2110826875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,159,,17,11,0,9,38,16,stress,12,public_upper_bound_16,132,4147.377323,40.0,constant,0.041481791995465755
26,4,True,0,26,3,5,0,unknown_count_late__n16__spatial,unknown_count_late,13,0,,18,16,169,bounded_transverse_width,,base,0,0.04131900000000144,,16,,0,0,,,,,False,0,0,0,8,50,9,,3,3,149,range_closed21_3,,,[],15921.886607539063,0,0.0,False,0,,259.2110826875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,159,1.0,17,11,0,9,38,16,stress,12,public_upper_bound_16,132,4147.377323,40.0,constant,0.04133295803330839
26,4,True,0,26,3,5,0,unknown_count_late__n16__spatial,unknown_count_late,13,0,0,18,16,169,bounded_transverse_width,,base,0,0.04216100000000722,0,16,,0,0,,0,0,0,False,0,0,0,8,50,9,8,3,3,149,predict_closed21_3,5,,[],15921.886607539063,0,0.0,False,0,3,259.2110826875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,159,1.0,17,11,0,9,38,16,stress,12,public_upper_bound_16,132,4147.377323,40.0,constant,0.04217579198302701
26,6,True,0,26,1,3,1,unknown_count_late__n16__spatial,unknown_count_late,15,0,,18,16,227,bounded_transverse_width,,locked,57,0.03614400000000728,,16,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,4,0,1,,4,3,207,locked_full_closed21_3,,,[],25325.426349262587,0,0.0,False,0,,397.56782925,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,159,1.0,26,14,0,4,37,16,stress,20,public_upper_bound_16,175,6361.085268,40.0,constant,0.03616604197304696
26,6,True,0,26,1,3,1,unknown_count_late__n16__spatial,unknown_count_late,15,0,0,18,16,227,bounded_transverse_width,,locked,57,0.03781800000000146,0,16,cached_distance_prefix_sum,0,0,,0,0,0,True,0,0,0,4,0,1,8,4,3,207,count_locked_closed21_3,5,5,[],25325.426349262587,0,0.0,False,0,22,397.56782925,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,0,0,159,1.0,26,14,0,4,37,16,stress,20,public_upper_bound_16,175,6361.085268,40.0,constant,0.03795591602101922
13,3,True,0,13,4,8,0,unknown_count_late__n16__spatial,unknown_count_late,12,,,20,16,201,bounded_transverse_width,,,,0.03491999999999962,,16,,0,0,,,,,,0,0,,2,46,1,,2,1,179,width_grid21_7,,,[],21876.626853140046,0,0.0,False,0,,344.7703355625,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,159,,11,5,0,2,26,16,stress,20,public_upper_bound_16,154,5516.325369,40.0,constant,0.03493854094995186
13,3,True,0,13,4,8,0,unknown_count_late__n16__spatial,unknown_count_late,12,0,,20,16,201,bounded_transverse_width,,base,0,0.034470999999996366,,16,,0,0,,,,,False,0,0,0,2,46,1,,2,1,179,range_grid21_7,,,[],21876.626853140046,0,0.0,False,0,,344.7703355625,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,159,1.0,11,5,0,2,26,16,stress,20,public_upper_bound_16,154,5516.325369,40.0,constant,0.03448833303991705
13,3,True,0,13,4,8,0,unknown_count_late__n16__spatial,unknown_count_late,12,0,0,20,16,201,bounded_transverse_width,,base,0,0.03622400000000425,0,16,,0,0,,0,0,0,False,0,0,0,2,46,1,8,2,1,179,predict_grid21_7,5,,[],21876.626853140046,0,0.0,False,0,15,344.7703355625,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,159,1.0,11,5,0,2,26,16,stress,20,public_upper_bound_16,154,5516.325369,40.0,constant,0.03624437499092892
26,6,True,0,26,1,3,1,unknown_count_late__n16__spatial,unknown_count_late,15,0,,18,16,227,bounded_transverse_width,,locked,57,0.03609900000000721,,16,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,4,0,1,,4,3,207,locked_full_grid21_7,,,[],25346.372014146044,0,0.0,False,0,,397.8296499375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,159,1.0,26,14,0,4,37,16,stress,20,public_upper_bound_16,175,6365.274399,40.0,constant,0.03615729202283546
26,6,True,0,26,1,3,1,unknown_count_late__n16__spatial,unknown_count_late,15,0,0,18,16,227,bounded_transverse_width,,locked,57,0.037471999999993955,0,16,cached_distance_prefix_sum,0,0,,0,0,0,True,0,0,0,4,0,1,8,4,3,207,count_locked_grid21_7,5,5,[],25346.372014146044,0,0.0,False,0,22,397.8296499375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,0,0,159,1.0,26,14,0,4,37,16,stress,20,public_upper_bound_16,175,6365.274399,40.0,constant,0.03750129201216623
35,14,True,0,35,3,6,3,unknown_count_late__n16__spatial,unknown_count_late,13,,,19,16,186,bounded_transverse_width,,,,0.04226099999999633,,16,,0,0,,,,,,0,0,,8,50,11,,4,3,165,width_grid21_29,,,[],16558.735398254845,0,0.0,False,0,,273.0466924375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,159,,23,14,0,9,40,16,stress,10,public_upper_bound_16,143,4368.747079,40.0,constant,0.04227408400038257
35,14,True,0,35,3,6,3,unknown_count_late__n16__spatial,unknown_count_late,13,0,,19,16,186,bounded_transverse_width,,base,0,0.04217999999998767,,16,,0,0,,,,,False,0,0,0,8,50,11,,4,3,165,range_grid21_29,,,[],16558.735398254845,0,0.0,False,0,,273.0466924375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,159,1.0,23,14,0,9,40,16,stress,10,public_upper_bound_16,143,4368.747079,40.0,constant,0.042236250010319054
35,14,True,0,35,3,6,3,unknown_count_late__n16__spatial,unknown_count_late,13,0,0,19,16,186,bounded_transverse_width,,base,0,0.04293900000000406,0,16,,0,0,,0,0,0,False,0,0,0,8,50,11,8,4,3,165,predict_grid21_29,5,,[],16558.735398254845,0,0.0,False,0,27,273.0466924375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",0,30.0,4,,,159,1.0,23,14,0,9,40,16,stress,10,public_upper_bound_16,143,4368.747079,40.0,constant,0.04298079200088978
35,13,True,0,35,6,8,5,unknown_count_late__n16__spatial,unknown_count_late,10,0,,18,16,189,bounded_transverse_width,,locked,56,0.03570999999999458,,16,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,9,0,8,,5,3,169,locked_full_grid21_29,,,[],19269.117414426626,0,0.0,False,0,,307.6764678125,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20]",,30.0,4,,,159,1.0,13,24,0,10,43,16,stress,13,public_upper_bound_16,138,4922.823485,40.0,constant,0.03573587496066466
